id,home_total_w_i,home_home_w_i,away_total_l_i,away_away_l_i,away_total_w_i,away_away_w_i,home_total_l_i,home_home_l_i,home_away_w_i,home_away_l_i,away_home_w_i,away_home_l_i
400278442,12.0,9.0,15.0,9.0,31.0,12.0,35.0,14.0,3.0,21.0,19.0,6.0
400278443,14.0,8.0,16.0,11.0,34.0,14.0,34.0,16.0,6.0,18.0,20.0,5.0
400278444,14.0,7.0,36.0,18.0,11.0,5.0,34.0,13.0,7.0,21.0,6.0,18.0
400278445,26.0,16.0,17.0,9.0,30.0,12.0,21.0,8.0,10.0,13.0,18.0,8.0
400278446,31.0,19.0,23.0,15.0,27.0,10.0,14.0,3.0,12.0,11.0,17.0,8.0
400278447,18.0,13.0,20.0,11.0,28.0,10.0,31.0,13.0,5.0,18.0,18.0,9.0
400278448,15.0,7.0,32.0,20.0,17.0,5.0,33.0,15.0,8.0,18.0,12.0,12.0
400278449,36.0,21.0,18.0,12.0,30.0,14.0,12.0,3.0,15.0,9.0,16.0,6.0
400278450,20.0,12.0,23.0,15.0,25.0,8.0,28.0,9.0,8.0,19.0,17.0,8.0
400278451,18.0,12.0,11.0,9.0,38.0,16.0,27.0,10.0,6.0,17.0,22.0,2.0
400278452,27.0,18.0,22.0,12.0,25.0,12.0,22.0,5.0,9.0,17.0,13.0,10.0
400278453,25.0,17.0,26.0,16.0,23.0,8.0,23.0,9.0,8.0,14.0,15.0,10.0
400278454,31.0,21.0,19.0,8.0,29.0,14.0,18.0,3.0,10.0,15.0,15.0,11.0
400278455,13.0,10.0,20.0,11.0,29.0,11.0,35.0,14.0,3.0,21.0,18.0,9.0
400278456,11.0,6.0,27.0,17.0,23.0,8.0,37.0,18.0,5.0,19.0,15.0,10.0
400278457,31.0,20.0,32.0,19.0,17.0,5.0,19.0,3.0,11.0,16.0,12.0,13.0
400278458,27.0,17.0,33.0,18.0,16.0,8.0,21.0,8.0,10.0,13.0,8.0,15.0
400278459,18.0,13.0,11.0,9.0,39.0,17.0,32.0,14.0,5.0,18.0,22.0,2.0
400278460,15.0,8.0,35.0,18.0,14.0,6.0,34.0,13.0,7.0,21.0,8.0,17.0
400278461,32.0,20.0,16.0,11.0,35.0,15.0,14.0,3.0,12.0,11.0,20.0,5.0
400278462,30.0,18.0,19.0,13.0,30.0,14.0,18.0,8.0,12.0,10.0,16.0,6.0
400278463,27.0,17.0,24.0,16.0,25.0,8.0,24.0,8.0,10.0,16.0,17.0,8.0
400278464,37.0,22.0,33.0,21.0,17.0,5.0,12.0,3.0,15.0,9.0,12.0,12.0
400278465,18.0,12.0,16.0,10.0,31.0,12.0,28.0,11.0,6.0,17.0,19.0,6.0
400278466,28.0,19.0,20.0,9.0,29.0,14.0,22.0,5.0,9.0,17.0,15.0,11.0
400278467,16.0,9.0,18.0,15.0,32.0,10.0,34.0,13.0,7.0,21.0,22.0,3.0
400278468,21.0,15.0,38.0,19.0,11.0,5.0,27.0,12.0,6.0,15.0,6.0,19.0
400278469,25.0,13.0,32.0,18.0,19.0,5.0,23.0,10.0,12.0,13.0,14.0,14.0
400278470,21.0,13.0,20.0,14.0,30.0,14.0,28.0,9.0,8.0,19.0,16.0,6.0
400278471,17.0,12.0,23.0,17.0,28.0,9.0,33.0,12.0,5.0,21.0,19.0,6.0
400278472,32.0,19.0,17.0,12.0,35.0,15.0,16.0,6.0,13.0,10.0,20.0,5.0
400278473,33.0,21.0,27.0,17.0,24.0,9.0,14.0,3.0,12.0,11.0,15.0,10.0
400278474,26.0,18.0,18.0,15.0,33.0,11.0,23.0,9.0,8.0,14.0,22.0,3.0
400278475,18.0,12.0,33.0,18.0,17.0,9.0,32.0,13.0,6.0,19.0,8.0,15.0
400278476,14.0,8.0,25.0,17.0,25.0,8.0,36.0,17.0,6.0,19.0,17.0,8.0
400278477,31.0,19.0,29.0,17.0,18.0,6.0,18.0,8.0,12.0,10.0,12.0,12.0
400278478,29.0,18.0,12.0,10.0,39.0,17.0,21.0,9.0,11.0,12.0,22.0,2.0
400278479,17.0,12.0,12.0,9.0,38.0,15.0,34.0,12.0,5.0,22.0,23.0,3.0
400278480,18.0,13.0,24.0,16.0,28.0,10.0,33.0,12.0,5.0,21.0,18.0,8.0
400278481,22.0,16.0,17.0,12.0,36.0,16.0,27.0,12.0,6.0,15.0,20.0,5.0
400278482,11.0,6.0,23.0,14.0,27.0,8.0,39.0,19.0,5.0,20.0,19.0,9.0
400278483,16.0,9.0,30.0,18.0,18.0,6.0,35.0,14.0,7.0,21.0,12.0,12.0
400278484,31.0,20.0,22.0,12.0,29.0,11.0,20.0,4.0,11.0,16.0,18.0,10.0
400278485,20.0,14.0,34.0,19.0,17.0,9.0,32.0,14.0,6.0,18.0,8.0,15.0
400278486,30.0,15.0,12.0,10.0,40.0,18.0,20.0,11.0,15.0,9.0,22.0,2.0
400278487,25.0,13.0,35.0,21.0,14.0,3.0,24.0,11.0,12.0,13.0,11.0,14.0
400278488,22.0,14.0,22.0,13.0,27.0,10.0,28.0,9.0,8.0,19.0,17.0,9.0
400278489,19.0,13.0,19.0,16.0,33.0,11.0,32.0,13.0,6.0,19.0,22.0,3.0
400278490,34.0,22.0,26.0,18.0,25.0,8.0,14.0,3.0,12.0,11.0,17.0,8.0
400278491,32.0,20.0,33.0,21.0,19.0,5.0,18.0,8.0,12.0,10.0,14.0,12.0
400278492,28.0,19.0,12.0,9.0,39.0,16.0,24.0,6.0,9.0,18.0,23.0,3.0
400278493,24.0,15.0,35.0,22.0,17.0,5.0,28.0,10.0,9.0,18.0,12.0,13.0
400278494,30.0,16.0,25.0,17.0,28.0,10.0,21.0,6.0,14.0,15.0,18.0,8.0
400278495,15.0,9.0,22.0,13.0,28.0,11.0,36.0,17.0,6.0,19.0,17.0,9.0
400278496,16.0,9.0,12.0,10.0,41.0,19.0,36.0,15.0,7.0,21.0,22.0,2.0
400278497,31.0,20.0,39.0,20.0,12.0,5.0,21.0,5.0,11.0,16.0,7.0,19.0
400278498,27.0,19.0,21.0,9.0,30.0,15.0,24.0,9.0,8.0,15.0,15.0,12.0
400278499,30.0,18.0,20.0,17.0,33.0,11.0,22.0,10.0,12.0,12.0,22.0,3.0
400278500,32.0,19.0,32.0,19.0,20.0,6.0,17.0,7.0,13.0,10.0,14.0,13.0
400278501,20.0,14.0,35.0,21.0,15.0,4.0,33.0,15.0,6.0,18.0,11.0,14.0
400278502,25.0,13.0,28.0,15.0,22.0,6.0,25.0,12.0,12.0,13.0,16.0,13.0
400278503,18.0,8.0,27.0,19.0,25.0,8.0,34.0,15.0,10.0,19.0,17.0,8.0
400278504,19.0,12.0,24.0,18.0,29.0,9.0,30.0,12.0,7.0,18.0,20.0,6.0
400278505,22.0,14.0,34.0,22.0,19.0,5.0,29.0,10.0,8.0,19.0,14.0,12.0
400278506,37.0,20.0,25.0,17.0,29.0,11.0,17.0,5.0,17.0,12.0,18.0,8.0
400278507,39.0,23.0,14.0,11.0,35.0,12.0,13.0,3.0,16.0,10.0,23.0,3.0
400278508,25.0,16.0,17.0,12.0,38.0,17.0,28.0,10.0,9.0,18.0,21.0,5.0
400436572,,,,,,,,,,,,
400278509,15.0,11.0,32.0,19.0,21.0,7.0,36.0,14.0,4.0,22.0,14.0,13.0
400278510,15.0,9.0,40.0,21.0,12.0,5.0,37.0,18.0,6.0,19.0,7.0,19.0
400278511,31.0,19.0,25.0,13.0,26.0,12.0,22.0,10.0,12.0,12.0,14.0,12.0
400278512,21.0,15.0,18.0,10.0,33.0,12.0,33.0,15.0,6.0,18.0,21.0,8.0
400278513,19.0,9.0,22.0,10.0,30.0,15.0,34.0,15.0,10.0,19.0,15.0,12.0
400278514,33.0,22.0,24.0,15.0,28.0,8.0,21.0,3.0,11.0,18.0,20.0,9.0
400278515,30.0,20.0,22.0,15.0,30.0,14.0,24.0,6.0,10.0,18.0,16.0,7.0
400278516,19.0,14.0,12.0,10.0,42.0,20.0,35.0,12.0,5.0,23.0,22.0,2.0
400278517,25.0,17.0,36.0,23.0,17.0,5.0,28.0,8.0,8.0,20.0,12.0,13.0
400278518,22.0,14.0,18.0,10.0,34.0,13.0,32.0,13.0,8.0,19.0,21.0,8.0
400278519,13.0,7.0,34.0,18.0,21.0,6.0,40.0,19.0,6.0,21.0,15.0,16.0
400278521,32.0,21.0,18.0,10.0,32.0,13.0,21.0,5.0,11.0,16.0,19.0,8.0
400278520,16.0,9.0,35.0,19.0,19.0,10.0,37.0,16.0,7.0,21.0,9.0,16.0
400278522,29.0,17.0,14.0,11.0,36.0,13.0,22.0,9.0,12.0,13.0,23.0,3.0
400278523,26.0,14.0,22.0,12.0,32.0,12.0,26.0,12.0,12.0,14.0,20.0,10.0
400278524,29.0,18.0,14.0,10.0,39.0,16.0,26.0,8.0,11.0,18.0,23.0,4.0
400278525,19.0,12.0,29.0,16.0,22.0,6.0,31.0,13.0,7.0,18.0,16.0,13.0
400278526,23.0,15.0,38.0,19.0,15.0,6.0,29.0,10.0,8.0,19.0,9.0,19.0
400278527,25.0,16.0,25.0,16.0,28.0,8.0,29.0,11.0,9.0,18.0,20.0,9.0
400278528,30.0,16.0,36.0,23.0,18.0,6.0,23.0,7.0,14.0,16.0,12.0,13.0
400278529,31.0,15.0,14.0,11.0,37.0,14.0,22.0,12.0,16.0,10.0,23.0,3.0
400278530,39.0,21.0,12.0,10.0,43.0,21.0,17.0,5.0,18.0,12.0,22.0,2.0
400278531,22.0,14.0,19.0,11.0,32.0,13.0,33.0,14.0,8.0,19.0,19.0,8.0
400278532,15.0,11.0,21.0,18.0,34.0,11.0,37.0,15.0,4.0,22.0,23.0,3.0
400278533,13.0,7.0,23.0,10.0,31.0,16.0,41.0,20.0,6.0,21.0,15.0,13.0
400278534,33.0,22.0,34.0,18.0,22.0,7.0,21.0,5.0,11.0,16.0,15.0,16.0
400278535,33.0,20.0,26.0,18.0,30.0,11.0,22.0,10.0,13.0,12.0,19.0,8.0
400278536,29.0,17.0,36.0,23.0,19.0,5.0,23.0,10.0,12.0,13.0,14.0,13.0
400278537,35.0,21.0,39.0,20.0,15.0,6.0,18.0,8.0,14.0,10.0,9.0,19.0
400278538,19.0,9.0,29.0,19.0,24.0,8.0,36.0,16.0,10.0,20.0,16.0,10.0
400278539,39.0,23.0,31.0,18.0,20.0,7.0,15.0,4.0,16.0,11.0,13.0,13.0
400278540,18.0,12.0,26.0,17.0,28.0,8.0,37.0,13.0,6.0,24.0,20.0,9.0
400278541,26.0,17.0,29.0,20.0,25.0,8.0,29.0,11.0,9.0,18.0,17.0,9.0
400278542,31.0,17.0,12.0,10.0,44.0,22.0,23.0,7.0,14.0,16.0,22.0,2.0
400278543,16.0,12.0,26.0,18.0,31.0,12.0,37.0,15.0,4.0,22.0,19.0,8.0
400278544,13.0,7.0,22.0,19.0,34.0,11.0,42.0,21.0,6.0,21.0,23.0,3.0
400278545,15.0,9.0,37.0,21.0,17.0,7.0,40.0,19.0,6.0,21.0,10.0,16.0
400278546,22.0,16.0,14.0,11.0,38.0,15.0,30.0,13.0,6.0,17.0,23.0,3.0
400278547,22.0,15.0,21.0,16.0,34.0,11.0,35.0,16.0,7.0,19.0,23.0,5.0
400278548,26.0,14.0,23.0,13.0,30.0,12.0,27.0,13.0,12.0,14.0,18.0,10.0
400278549,39.0,21.0,24.0,18.0,31.0,10.0,18.0,6.0,18.0,12.0,21.0,6.0
400278550,25.0,16.0,29.0,18.0,27.0,9.0,29.0,10.0,9.0,19.0,18.0,11.0
400278552,20.0,13.0,23.0,16.0,32.0,14.0,32.0,13.0,7.0,19.0,18.0,7.0
400278553,39.0,23.0,37.0,21.0,18.0,8.0,14.0,3.0,16.0,11.0,10.0,16.0
400278554,19.0,9.0,37.0,24.0,19.0,5.0,37.0,17.0,10.0,20.0,14.0,13.0
400278551,33.0,20.0,18.0,10.0,36.0,14.0,23.0,11.0,13.0,12.0,22.0,8.0
400278555,32.0,19.0,31.0,17.0,22.0,6.0,20.0,8.0,13.0,12.0,16.0,14.0
400278556,18.0,12.0,13.0,11.0,44.0,22.0,38.0,14.0,6.0,24.0,22.0,2.0
400278557,25.0,17.0,26.0,17.0,29.0,9.0,30.0,9.0,8.0,21.0,20.0,9.0
400278558,40.0,24.0,23.0,10.0,32.0,17.0,15.0,4.0,16.0,11.0,15.0,13.0
400278559,23.0,15.0,37.0,22.0,17.0,4.0,33.0,14.0,8.0,19.0,13.0,15.0
400278560,22.0,15.0,23.0,13.0,31.0,13.0,36.0,17.0,7.0,19.0,18.0,10.0
400278561,35.0,23.0,29.0,18.0,28.0,10.0,22.0,3.0,12.0,19.0,18.0,11.0
400278562,31.0,21.0,27.0,18.0,29.0,9.0,25.0,6.0,10.0,19.0,20.0,9.0
400278563,22.0,16.0,41.0,21.0,15.0,6.0,32.0,14.0,6.0,18.0,9.0,20.0
400278564,35.0,23.0,23.0,16.0,33.0,15.0,21.0,5.0,12.0,16.0,18.0,7.0
400278565,40.0,24.0,38.0,25.0,19.0,5.0,14.0,3.0,16.0,11.0,14.0,13.0
400278566,32.0,15.0,38.0,22.0,18.0,8.0,24.0,13.0,17.0,11.0,10.0,16.0
400278567,20.0,10.0,24.0,12.0,33.0,13.0,37.0,17.0,10.0,20.0,20.0,12.0
400278568,25.0,16.0,28.0,14.0,26.0,12.0,30.0,11.0,9.0,19.0,14.0,14.0
400278569,18.0,12.0,33.0,19.0,20.0,7.0,39.0,15.0,6.0,24.0,13.0,14.0
400278570,40.0,22.0,43.0,21.0,13.0,6.0,18.0,6.0,18.0,12.0,7.0,22.0
400278571,16.0,9.0,39.0,26.0,19.0,5.0,41.0,20.0,7.0,21.0,14.0,13.0
400278572,19.0,10.0,34.0,19.0,23.0,8.0,38.0,16.0,9.0,22.0,15.0,15.0
400278574,18.0,13.0,37.0,19.0,22.0,7.0,37.0,15.0,5.0,22.0,15.0,18.0
400278573,33.0,20.0,24.0,17.0,33.0,15.0,20.0,8.0,13.0,12.0,18.0,7.0
400278575,37.0,22.0,31.0,19.0,25.0,9.0,18.0,8.0,15.0,10.0,16.0,12.0
400278576,31.0,19.0,28.0,14.0,27.0,13.0,27.0,8.0,12.0,19.0,14.0,14.0
400278577,41.0,25.0,38.0,20.0,20.0,10.0,15.0,4.0,16.0,11.0,10.0,18.0
400278578,45.0,22.0,39.0,24.0,19.0,6.0,13.0,2.0,23.0,11.0,13.0,15.0
400278579,31.0,21.0,23.0,13.0,32.0,14.0,26.0,7.0,10.0,19.0,18.0,10.0
400278580,26.0,18.0,22.0,19.0,36.0,12.0,30.0,9.0,8.0,21.0,24.0,3.0
400278581,36.0,24.0,18.0,12.0,41.0,18.0,21.0,5.0,12.0,16.0,23.0,6.0
400278582,32.0,15.0,33.0,18.0,22.0,6.0,25.0,14.0,17.0,11.0,16.0,15.0
400278583,28.0,18.0,34.0,20.0,20.0,7.0,30.0,11.0,10.0,19.0,13.0,14.0
400278584,23.0,15.0,22.0,16.0,36.0,12.0,35.0,15.0,8.0,20.0,24.0,6.0
400278585,18.0,13.0,20.0,12.0,34.0,13.0,38.0,16.0,5.0,22.0,21.0,8.0
400278586,16.0,9.0,28.0,19.0,31.0,12.0,42.0,21.0,7.0,21.0,19.0,9.0
400278587,30.0,20.0,25.0,18.0,33.0,15.0,27.0,9.0,10.0,18.0,18.0,7.0
400278589,20.0,11.0,18.0,12.0,42.0,19.0,38.0,16.0,9.0,22.0,23.0,6.0
400278588,41.0,25.0,18.0,10.0,38.0,15.0,14.0,3.0,16.0,11.0,23.0,8.0
400278590,34.0,20.0,32.0,20.0,25.0,9.0,24.0,12.0,14.0,12.0,16.0,12.0
400278591,20.0,10.0,37.0,19.0,23.0,8.0,39.0,18.0,10.0,21.0,15.0,18.0
400278592,45.0,22.0,39.0,26.0,20.0,6.0,14.0,3.0,23.0,11.0,14.0,13.0
400278593,31.0,21.0,44.0,22.0,13.0,6.0,27.0,8.0,10.0,19.0,7.0,22.0
400278594,20.0,13.0,23.0,13.0,33.0,15.0,39.0,15.0,7.0,24.0,18.0,10.0
400278595,37.0,24.0,15.0,11.0,42.0,16.0,22.0,3.0,13.0,19.0,26.0,4.0
400278596,22.0,16.0,26.0,19.0,33.0,15.0,34.0,15.0,6.0,19.0,18.0,7.0
400278597,33.0,16.0,25.0,12.0,34.0,14.0,25.0,14.0,17.0,11.0,20.0,13.0
400278598,28.0,14.0,36.0,20.0,23.0,8.0,28.0,14.0,14.0,14.0,15.0,16.0
400278599,26.0,18.0,35.0,21.0,20.0,7.0,31.0,10.0,8.0,21.0,13.0,14.0
400278600,35.0,21.0,14.0,11.0,42.0,16.0,20.0,8.0,14.0,12.0,26.0,3.0
400278601,43.0,23.0,16.0,12.0,42.0,16.0,18.0,6.0,20.0,12.0,26.0,4.0
400278602,18.0,13.0,34.0,19.0,23.0,6.0,39.0,17.0,5.0,22.0,17.0,15.0
400278603,16.0,9.0,19.0,11.0,38.0,15.0,43.0,22.0,7.0,21.0,23.0,8.0
400278604,20.0,14.0,45.0,23.0,13.0,6.0,40.0,13.0,6.0,27.0,7.0,22.0
400278605,32.0,19.0,32.0,20.0,26.0,10.0,28.0,9.0,13.0,19.0,16.0,12.0
400278606,46.0,23.0,38.0,20.0,23.0,8.0,14.0,3.0,23.0,11.0,15.0,18.0
400278607,37.0,24.0,25.0,11.0,34.0,17.0,22.0,6.0,13.0,16.0,17.0,14.0
400278608,29.0,19.0,24.0,14.0,33.0,15.0,30.0,11.0,10.0,19.0,18.0,10.0
400278609,20.0,11.0,21.0,12.0,35.0,14.0,39.0,17.0,9.0,22.0,21.0,9.0
400278610,29.0,15.0,27.0,19.0,32.0,10.0,28.0,14.0,14.0,14.0,22.0,8.0
400278611,21.0,11.0,44.0,21.0,16.0,7.0,39.0,18.0,10.0,21.0,9.0,23.0
400278612,20.0,13.0,14.0,11.0,43.0,17.0,36.0,14.0,7.0,22.0,26.0,3.0
400278613,38.0,25.0,25.0,15.0,33.0,15.0,22.0,3.0,13.0,19.0,18.0,10.0
400278614,27.0,19.0,46.0,24.0,13.0,6.0,31.0,10.0,8.0,21.0,7.0,22.0
400278615,33.0,18.0,37.0,21.0,23.0,8.0,27.0,7.0,15.0,20.0,15.0,16.0
400278616,23.0,17.0,27.0,18.0,31.0,10.0,35.0,15.0,6.0,20.0,21.0,9.0
400278617,43.0,26.0,30.0,19.0,30.0,10.0,16.0,4.0,17.0,12.0,20.0,11.0
400278618,21.0,15.0,22.0,19.0,39.0,13.0,40.0,13.0,6.0,27.0,26.0,3.0
400278619,13.0,7.0,26.0,13.0,34.0,14.0,47.0,22.0,6.0,25.0,20.0,13.0
400278620,20.0,11.0,28.0,20.0,32.0,10.0,40.0,18.0,9.0,22.0,22.0,8.0
400278621,38.0,25.0,27.0,18.0,32.0,11.0,22.0,6.0,13.0,16.0,21.0,9.0
400278622,33.0,18.0,36.0,20.0,23.0,6.0,26.0,10.0,15.0,16.0,17.0,16.0
400278623,44.0,26.0,44.0,21.0,17.0,8.0,14.0,3.0,18.0,11.0,9.0,23.0
400278624,23.0,15.0,21.0,12.0,36.0,15.0,39.0,18.0,8.0,21.0,21.0,9.0
400278625,39.0,23.0,31.0,21.0,28.0,8.0,19.0,8.0,16.0,11.0,20.0,10.0
400278626,21.0,11.0,31.0,20.0,30.0,10.0,40.0,19.0,10.0,21.0,20.0,11.0
400278627,20.0,13.0,39.0,22.0,19.0,5.0,37.0,15.0,7.0,22.0,14.0,17.0
400278628,26.0,16.0,28.0,19.0,33.0,13.0,33.0,12.0,10.0,21.0,20.0,9.0
400278629,47.0,24.0,26.0,12.0,34.0,17.0,14.0,3.0,23.0,11.0,17.0,14.0
400278630,21.0,14.0,38.0,22.0,23.0,8.0,39.0,15.0,7.0,24.0,15.0,16.0
400278631,43.0,23.0,28.0,14.0,30.0,14.0,19.0,7.0,20.0,12.0,16.0,14.0
400278632,34.0,19.0,41.0,27.0,21.0,6.0,27.0,7.0,15.0,20.0,15.0,14.0
400278633,37.0,21.0,16.0,12.0,44.0,17.0,21.0,9.0,16.0,12.0,27.0,4.0
400278634,40.0,26.0,19.0,12.0,44.0,20.0,22.0,3.0,14.0,19.0,24.0,7.0
400278635,13.0,7.0,16.0,12.0,45.0,18.0,48.0,23.0,6.0,25.0,27.0,4.0
400278636,17.0,9.0,23.0,16.0,38.0,13.0,45.0,23.0,8.0,22.0,25.0,7.0
400278638,35.0,20.0,40.0,23.0,19.0,5.0,26.0,13.0,15.0,13.0,14.0,17.0
400278639,23.0,15.0,33.0,21.0,27.0,10.0,40.0,19.0,8.0,21.0,17.0,12.0
400278640,21.0,12.0,19.0,11.0,40.0,16.0,40.0,18.0,9.0,22.0,24.0,8.0
400278637,33.0,21.0,26.0,16.0,34.0,15.0,27.0,9.0,12.0,18.0,19.0,10.0
400278641,45.0,27.0,37.0,21.0,23.0,6.0,14.0,3.0,18.0,11.0,17.0,16.0
400278642,34.0,17.0,29.0,21.0,32.0,10.0,27.0,14.0,17.0,13.0,22.0,8.0
400278643,48.0,25.0,32.0,22.0,28.0,8.0,14.0,3.0,23.0,11.0,20.0,10.0
400278644,21.0,15.0,40.0,24.0,21.0,7.0,42.0,14.0,6.0,28.0,14.0,16.0
400278645,31.0,20.0,38.0,22.0,24.0,9.0,31.0,11.0,11.0,20.0,15.0,16.0
400278646,35.0,20.0,29.0,20.0,33.0,13.0,27.0,7.0,15.0,20.0,20.0,9.0
400278647,34.0,19.0,26.0,13.0,36.0,15.0,27.0,10.0,15.0,17.0,21.0,13.0
400278648,37.0,21.0,30.0,22.0,32.0,10.0,22.0,10.0,16.0,12.0,22.0,8.0
400278649,19.0,14.0,49.0,25.0,13.0,6.0,41.0,17.0,5.0,24.0,7.0,24.0
400278650,41.0,24.0,41.0,21.0,21.0,10.0,19.0,8.0,17.0,11.0,11.0,20.0
400278651,41.0,27.0,37.0,22.0,21.0,7.0,22.0,3.0,14.0,19.0,14.0,15.0
400278652,21.0,14.0,29.0,20.0,34.0,14.0,41.0,16.0,7.0,25.0,20.0,9.0
400278653,35.0,20.0,29.0,15.0,30.0,14.0,28.0,8.0,15.0,20.0,16.0,14.0
400278654,46.0,27.0,27.0,18.0,34.0,12.0,16.0,4.0,19.0,12.0,22.0,9.0
400278655,32.0,21.0,27.0,13.0,35.0,17.0,31.0,11.0,11.0,20.0,18.0,14.0
400278656,24.0,15.0,41.0,22.0,21.0,9.0,39.0,16.0,9.0,23.0,12.0,19.0
400278657,17.0,9.0,38.0,22.0,23.0,6.0,46.0,24.0,8.0,22.0,17.0,16.0
400278658,46.0,28.0,23.0,16.0,39.0,14.0,14.0,3.0,18.0,11.0,25.0,7.0
400278659,21.0,11.0,32.0,22.0,29.0,9.0,42.0,20.0,10.0,22.0,20.0,10.0
400278660,21.0,14.0,33.0,21.0,28.0,11.0,38.0,15.0,7.0,23.0,17.0,12.0
400278661,22.0,16.0,29.0,15.0,31.0,15.0,42.0,14.0,6.0,28.0,16.0,14.0
400278662,44.0,24.0,41.0,21.0,23.0,8.0,20.0,7.0,20.0,13.0,15.0,20.0
400278663,23.0,17.0,26.0,13.0,37.0,16.0,39.0,16.0,6.0,23.0,21.0,13.0
400278664,48.0,25.0,16.0,12.0,47.0,19.0,15.0,4.0,23.0,11.0,28.0,4.0
400278665,32.0,22.0,42.0,22.0,23.0,8.0,31.0,8.0,10.0,23.0,15.0,20.0
400278666,22.0,15.0,22.0,19.0,42.0,14.0,41.0,16.0,7.0,25.0,28.0,3.0
400278667,35.0,20.0,22.0,12.0,38.0,16.0,29.0,9.0,15.0,20.0,22.0,10.0
400278668,13.0,7.0,28.0,19.0,34.0,12.0,50.0,24.0,6.0,26.0,22.0,9.0
400278669,18.0,10.0,31.0,20.0,33.0,11.0,46.0,24.0,8.0,22.0,22.0,11.0
400278670,21.0,12.0,41.0,24.0,20.0,5.0,42.0,19.0,9.0,23.0,15.0,17.0
400278671,37.0,21.0,42.0,22.0,22.0,10.0,27.0,13.0,16.0,14.0,12.0,20.0
400278672,47.0,29.0,28.0,17.0,34.0,15.0,14.0,3.0,18.0,11.0,19.0,11.0
400278673,32.0,16.0,33.0,21.0,29.0,12.0,29.0,14.0,16.0,15.0,17.0,12.0
400278674,21.0,14.0,15.0,11.0,49.0,23.0,39.0,16.0,7.0,23.0,26.0,4.0
400278675,29.0,20.0,19.0,11.0,42.0,17.0,33.0,10.0,9.0,23.0,25.0,8.0
400278676,24.0,18.0,14.0,11.0,48.0,18.0,39.0,16.0,6.0,23.0,30.0,3.0
400278677,20.0,15.0,30.0,15.0,32.0,16.0,42.0,17.0,5.0,25.0,16.0,15.0
400278678,39.0,25.0,39.0,23.0,22.0,7.0,24.0,7.0,14.0,17.0,15.0,16.0
400278679,34.0,22.0,39.0,23.0,25.0,9.0,29.0,9.0,12.0,20.0,16.0,16.0
400278680,34.0,19.0,31.0,20.0,34.0,12.0,29.0,11.0,15.0,18.0,22.0,11.0
400278681,34.0,20.0,42.0,25.0,22.0,7.0,30.0,9.0,14.0,21.0,15.0,17.0
400278682,47.0,28.0,31.0,23.0,33.0,10.0,17.0,4.0,19.0,13.0,23.0,8.0
400278683,22.0,16.0,28.0,14.0,35.0,17.0,43.0,15.0,6.0,28.0,18.0,14.0
400278684,43.0,28.0,23.0,13.0,38.0,16.0,22.0,3.0,15.0,19.0,22.0,10.0
400278685,45.0,25.0,19.0,11.0,43.0,18.0,20.0,7.0,20.0,13.0,25.0,8.0
400278686,36.0,21.0,43.0,23.0,23.0,8.0,29.0,9.0,15.0,20.0,15.0,20.0
400278687,49.0,26.0,33.0,21.0,30.0,13.0,16.0,4.0,23.0,12.0,17.0,12.0
400278688,29.0,20.0,24.0,14.0,38.0,16.0,34.0,11.0,9.0,23.0,22.0,10.0
400278689,25.0,16.0,50.0,26.0,14.0,6.0,40.0,16.0,9.0,24.0,8.0,24.0
400278690,21.0,16.0,43.0,23.0,22.0,10.0,42.0,17.0,5.0,25.0,12.0,20.0
400278691,40.0,26.0,32.0,21.0,34.0,12.0,24.0,7.0,14.0,17.0,22.0,11.0
400278692,35.0,20.0,43.0,26.0,22.0,7.0,29.0,11.0,15.0,18.0,15.0,17.0
400278693,35.0,21.0,40.0,24.0,22.0,7.0,30.0,9.0,14.0,21.0,15.0,16.0
400278694,48.0,29.0,47.0,22.0,18.0,8.0,17.0,4.0,19.0,13.0,10.0,25.0
400278695,32.0,16.0,14.0,11.0,49.0,19.0,31.0,15.0,16.0,16.0,30.0,3.0
400278696,30.0,17.0,42.0,23.0,22.0,9.0,34.0,12.0,13.0,22.0,13.0,19.0
400278697,44.0,29.0,19.0,11.0,44.0,19.0,22.0,3.0,15.0,19.0,25.0,8.0
400278698,37.0,22.0,29.0,15.0,35.0,17.0,29.0,9.0,15.0,20.0,18.0,14.0
400278699,22.0,17.0,44.0,27.0,22.0,7.0,42.0,17.0,5.0,25.0,15.0,17.0
400278700,35.0,23.0,51.0,27.0,14.0,6.0,29.0,9.0,12.0,20.0,8.0,24.0
400278701,24.0,18.0,25.0,17.0,40.0,14.0,40.0,17.0,6.0,23.0,26.0,8.0
400278702,50.0,27.0,43.0,24.0,22.0,9.0,16.0,4.0,23.0,12.0,13.0,19.0
400278703,33.0,23.0,20.0,12.0,44.0,19.0,32.0,8.0,10.0,24.0,25.0,8.0
400278704,30.0,21.0,44.0,24.0,23.0,8.0,34.0,11.0,9.0,23.0,15.0,20.0
400278705,26.0,17.0,14.0,11.0,50.0,20.0,40.0,16.0,9.0,24.0,30.0,3.0
400278706,32.0,16.0,48.0,23.0,18.0,8.0,32.0,16.0,16.0,16.0,10.0,25.0
400278707,45.0,25.0,25.0,15.0,38.0,16.0,21.0,8.0,20.0,13.0,22.0,10.0
400278708,36.0,22.0,30.0,20.0,37.0,15.0,30.0,9.0,14.0,21.0,22.0,10.0
