id,home_total_w_i,home_home_w_i,away_total_l_i,away_away_l_i,away_total_w_i,away_away_w_i,home_total_l_i,home_home_l_i,home_away_w_i,home_away_l_i,away_home_w_i,away_home_l_i
400489607,23.0,13.0,39.0,21.0,9.0,4.0,23.0,11.0,10.0,12.0,5.0,18.0
400489608,16.0,10.0,22.0,12.0,26.0,14.0,32.0,16.0,6.0,16.0,12.0,10.0
400489609,34.0,20.0,13.0,9.0,34.0,14.0,17.0,3.0,14.0,14.0,20.0,4.0
400489610,21.0,13.0,13.0,5.0,36.0,18.0,25.0,11.0,8.0,14.0,18.0,8.0
400489611,29.0,14.0,24.0,14.0,24.0,11.0,20.0,9.0,15.0,11.0,13.0,10.0
400489612,38.0,23.0,14.0,9.0,35.0,16.0,10.0,2.0,15.0,8.0,19.0,5.0
400489613,14.0,11.0,11.0,8.0,40.0,18.0,37.0,14.0,3.0,23.0,22.0,3.0
400489614,15.0,8.0,32.0,19.0,17.0,9.0,35.0,17.0,7.0,18.0,8.0,13.0
400489615,24.0,12.0,33.0,20.0,16.0,5.0,24.0,12.0,12.0,12.0,11.0,13.0
400489616,17.0,10.0,32.0,16.0,17.0,6.0,33.0,15.0,7.0,18.0,11.0,16.0
400489617,19.0,9.0,25.0,14.0,22.0,8.0,29.0,15.0,10.0,14.0,14.0,11.0
400489618,19.0,11.0,23.0,12.0,24.0,10.0,30.0,17.0,8.0,13.0,14.0,11.0
400489619,29.0,17.0,32.0,18.0,16.0,6.0,21.0,8.0,12.0,13.0,10.0,14.0
400489620,21.0,12.0,25.0,16.0,24.0,10.0,27.0,12.0,9.0,15.0,14.0,9.0
400489621,34.0,20.0,23.0,13.0,26.0,14.0,18.0,4.0,14.0,14.0,12.0,10.0
400489622,22.0,11.0,14.0,6.0,36.0,18.0,28.0,13.0,11.0,15.0,18.0,8.0
400489623,25.0,16.0,22.0,8.0,26.0,13.0,23.0,8.0,9.0,15.0,13.0,14.0
400489624,20.0,10.0,24.0,13.0,24.0,10.0,29.0,15.0,10.0,14.0,14.0,11.0
400489625,24.0,14.0,15.0,10.0,35.0,16.0,26.0,9.0,10.0,17.0,19.0,5.0
400489626,9.0,5.0,17.0,10.0,33.0,12.0,40.0,18.0,4.0,22.0,21.0,7.0
400489627,29.0,16.0,20.0,11.0,30.0,15.0,20.0,8.0,13.0,12.0,15.0,9.0
400489628,16.0,10.0,13.0,9.0,35.0,15.0,33.0,14.0,6.0,19.0,20.0,4.0
400489629,40.0,22.0,30.0,13.0,20.0,8.0,12.0,3.0,18.0,9.0,12.0,17.0
400489630,18.0,8.0,25.0,15.0,24.0,11.0,32.0,13.0,10.0,19.0,13.0,10.0
400489631,18.0,11.0,21.0,13.0,30.0,12.0,33.0,15.0,7.0,18.0,18.0,8.0
400489632,22.0,14.0,27.0,15.0,22.0,9.0,26.0,11.0,8.0,15.0,13.0,12.0
400489633,17.0,11.0,22.0,8.0,27.0,14.0,33.0,13.0,6.0,20.0,13.0,14.0
400489634,15.0,12.0,10.0,8.0,39.0,15.0,37.0,14.0,3.0,23.0,24.0,2.0
400489635,24.0,12.0,33.0,17.0,17.0,6.0,25.0,13.0,12.0,12.0,11.0,16.0
400489636,35.0,21.0,36.0,18.0,15.0,7.0,18.0,4.0,14.0,14.0,8.0,18.0
400489637,39.0,24.0,25.0,14.0,24.0,10.0,11.0,2.0,15.0,9.0,14.0,11.0
400489638,26.0,12.0,28.0,16.0,22.0,9.0,24.0,10.0,14.0,14.0,13.0,12.0
400489639,21.0,11.0,14.0,6.0,37.0,19.0,29.0,15.0,10.0,14.0,18.0,8.0
400489640,9.0,5.0,34.0,18.0,18.0,7.0,41.0,19.0,4.0,22.0,11.0,16.0
400489641,24.0,14.0,17.0,10.0,34.0,13.0,27.0,10.0,10.0,17.0,21.0,7.0
400489642,30.0,15.0,37.0,19.0,15.0,7.0,21.0,9.0,15.0,12.0,8.0,18.0
400489643,22.0,11.0,21.0,13.0,31.0,13.0,29.0,14.0,11.0,15.0,18.0,8.0
400489644,18.0,12.0,34.0,18.0,17.0,6.0,33.0,13.0,6.0,20.0,11.0,16.0
400489645,25.0,13.0,24.0,15.0,25.0,9.0,25.0,10.0,12.0,15.0,16.0,9.0
400489646,27.0,13.0,25.0,12.0,25.0,12.0,23.0,14.0,14.0,9.0,13.0,13.0
400489647,30.0,17.0,14.0,10.0,35.0,15.0,20.0,8.0,13.0,12.0,20.0,4.0
400489648,36.0,19.0,12.0,9.0,41.0,18.0,15.0,5.0,17.0,10.0,23.0,3.0
400489649,18.0,8.0,33.0,19.0,17.0,6.0,33.0,14.0,10.0,19.0,11.0,14.0
400489650,40.0,25.0,22.0,14.0,31.0,13.0,11.0,2.0,15.0,9.0,18.0,8.0
400489651,16.0,13.0,23.0,9.0,28.0,14.0,37.0,14.0,3.0,23.0,14.0,14.0
400489652,27.0,13.0,25.0,16.0,25.0,9.0,24.0,10.0,14.0,14.0,16.0,9.0
400489653,19.0,11.0,15.0,7.0,37.0,19.0,34.0,16.0,8.0,18.0,18.0,8.0
400489654,23.0,15.0,29.0,15.0,23.0,11.0,26.0,11.0,8.0,15.0,12.0,14.0
400489655,22.0,12.0,33.0,20.0,19.0,6.0,29.0,15.0,10.0,14.0,13.0,13.0
400489656,20.0,12.0,35.0,19.0,17.0,6.0,31.0,17.0,8.0,14.0,11.0,16.0
400489657,35.0,21.0,26.0,13.0,25.0,12.0,17.0,7.0,14.0,10.0,13.0,13.0
400489658,9.0,5.0,29.0,17.0,22.0,9.0,42.0,20.0,4.0,22.0,13.0,12.0
400489659,24.0,14.0,26.0,15.0,24.0,10.0,28.0,11.0,10.0,17.0,14.0,11.0
400489660,18.0,11.0,38.0,20.0,15.0,7.0,33.0,14.0,7.0,19.0,8.0,18.0
400489661,31.0,16.0,14.0,10.0,36.0,16.0,21.0,9.0,15.0,12.0,20.0,4.0
400489662,36.0,22.0,16.0,10.0,36.0,17.0,18.0,4.0,14.0,14.0,19.0,6.0
400489663,26.0,14.0,26.0,15.0,24.0,8.0,25.0,10.0,12.0,15.0,16.0,11.0
400489664,18.0,8.0,12.0,9.0,42.0,19.0,34.0,15.0,10.0,19.0,23.0,3.0
400517994,,,,,,,,,,,,
400489665,40.0,25.0,26.0,17.0,25.0,9.0,12.0,3.0,15.0,9.0,16.0,9.0
400489666,15.0,8.0,33.0,20.0,20.0,7.0,39.0,18.0,7.0,21.0,13.0,13.0
400489667,25.0,13.0,24.0,14.0,28.0,14.0,27.0,13.0,12.0,14.0,14.0,10.0
400489668,22.0,12.0,30.0,16.0,23.0,11.0,30.0,16.0,10.0,14.0,12.0,14.0
400489669,29.0,14.0,32.0,14.0,20.0,8.0,23.0,14.0,15.0,9.0,12.0,18.0
400489670,9.0,5.0,38.0,23.0,16.0,3.0,43.0,21.0,4.0,22.0,13.0,15.0
400489671,32.0,18.0,14.0,10.0,37.0,17.0,22.0,8.0,14.0,14.0,20.0,4.0
400489672,24.0,14.0,21.0,12.0,30.0,13.0,27.0,11.0,10.0,16.0,17.0,9.0
400489673,37.0,23.0,15.0,7.0,38.0,20.0,18.0,4.0,14.0,14.0,18.0,8.0
400489674,24.0,12.0,31.0,14.0,22.0,10.0,30.0,14.0,12.0,16.0,12.0,17.0
400489675,21.0,13.0,39.0,24.0,16.0,3.0,33.0,13.0,8.0,20.0,13.0,15.0
400489676,29.0,14.0,25.0,15.0,27.0,12.0,24.0,10.0,15.0,14.0,15.0,10.0
400489677,25.0,16.0,28.0,14.0,25.0,12.0,27.0,9.0,9.0,18.0,13.0,14.0
400489678,25.0,15.0,12.0,9.0,41.0,15.0,28.0,11.0,10.0,17.0,26.0,3.0
400489679,23.0,13.0,33.0,15.0,20.0,8.0,29.0,12.0,10.0,17.0,12.0,18.0
400489680,31.0,17.0,35.0,18.0,19.0,8.0,21.0,9.0,14.0,12.0,11.0,17.0
400489681,19.0,12.0,27.0,16.0,24.0,8.0,33.0,14.0,7.0,19.0,16.0,11.0
400489682,36.0,19.0,15.0,7.0,39.0,21.0,17.0,6.0,17.0,11.0,18.0,8.0
400489683,18.0,11.0,22.0,12.0,31.0,15.0,35.0,16.0,7.0,19.0,16.0,10.0
400489684,18.0,8.0,17.0,10.0,36.0,14.0,35.0,16.0,10.0,19.0,22.0,7.0
400489685,10.0,6.0,28.0,16.0,24.0,10.0,43.0,21.0,4.0,22.0,14.0,12.0
400489686,43.0,23.0,14.0,10.0,38.0,18.0,12.0,3.0,20.0,9.0,20.0,4.0
400489687,32.0,16.0,17.0,10.0,37.0,15.0,22.0,10.0,16.0,12.0,22.0,7.0
400489688,25.0,13.0,30.0,17.0,23.0,10.0,30.0,14.0,12.0,16.0,13.0,13.0
400489689,16.0,13.0,33.0,15.0,21.0,9.0,40.0,15.0,3.0,25.0,12.0,18.0
400489690,15.0,8.0,23.0,14.0,32.0,14.0,40.0,19.0,7.0,21.0,18.0,9.0
400489691,29.0,14.0,33.0,20.0,22.0,8.0,25.0,11.0,15.0,14.0,14.0,13.0
400489692,22.0,12.0,28.0,18.0,25.0,9.0,32.0,17.0,10.0,15.0,16.0,10.0
400489693,28.0,15.0,28.0,16.0,25.0,11.0,25.0,10.0,13.0,15.0,14.0,12.0
400489694,30.0,15.0,19.0,14.0,37.0,14.0,23.0,14.0,15.0,9.0,23.0,5.0
400489695,32.0,18.0,15.0,7.0,40.0,22.0,21.0,9.0,14.0,12.0,18.0,8.0
400489696,36.0,19.0,34.0,19.0,19.0,7.0,18.0,7.0,17.0,11.0,12.0,15.0
400489697,18.0,8.0,36.0,19.0,19.0,8.0,36.0,17.0,10.0,19.0,11.0,17.0
400489698,26.0,14.0,23.0,9.0,31.0,15.0,30.0,14.0,12.0,16.0,16.0,14.0
400489699,26.0,13.0,31.0,18.0,23.0,10.0,28.0,14.0,13.0,14.0,13.0,13.0
400489700,25.0,16.0,34.0,16.0,21.0,9.0,29.0,10.0,9.0,19.0,12.0,18.0
400489701,23.0,13.0,23.0,14.0,33.0,15.0,32.0,17.0,10.0,15.0,18.0,9.0
400489702,10.0,6.0,13.0,10.0,41.0,15.0,44.0,22.0,4.0,22.0,26.0,3.0
400489703,19.0,12.0,28.0,17.0,26.0,10.0,35.0,15.0,7.0,20.0,16.0,11.0
400489704,18.0,11.0,37.0,20.0,19.0,8.0,36.0,17.0,7.0,19.0,11.0,17.0
400489705,33.0,17.0,27.0,16.0,25.0,9.0,22.0,10.0,16.0,12.0,16.0,11.0
400489706,43.0,23.0,20.0,15.0,37.0,14.0,13.0,4.0,20.0,9.0,23.0,5.0
400489707,39.0,20.0,25.0,15.0,29.0,13.0,14.0,4.0,19.0,10.0,16.0,10.0
400489708,22.0,14.0,28.0,14.0,27.0,13.0,34.0,13.0,8.0,21.0,14.0,14.0
400489709,30.0,15.0,40.0,25.0,17.0,3.0,25.0,11.0,15.0,14.0,14.0,15.0
400489710,25.0,14.0,36.0,19.0,19.0,7.0,29.0,12.0,11.0,17.0,12.0,17.0
400489711,33.0,19.0,18.0,11.0,37.0,15.0,21.0,9.0,14.0,12.0,22.0,7.0
400489712,19.0,9.0,28.0,17.0,25.0,9.0,36.0,17.0,10.0,19.0,16.0,11.0
400489713,37.0,20.0,28.0,17.0,27.0,11.0,18.0,7.0,17.0,11.0,16.0,11.0
400489714,15.0,8.0,45.0,22.0,10.0,4.0,41.0,20.0,7.0,21.0,6.0,23.0
400489715,23.0,13.0,22.0,12.0,34.0,16.0,33.0,18.0,10.0,15.0,18.0,10.0
400489716,21.0,12.0,23.0,14.0,34.0,16.0,35.0,18.0,9.0,17.0,18.0,9.0
400489717,23.0,13.0,20.0,15.0,38.0,15.0,32.0,13.0,10.0,19.0,23.0,5.0
400489718,19.0,12.0,38.0,21.0,19.0,8.0,36.0,16.0,7.0,20.0,11.0,17.0
400489719,22.0,14.0,25.0,14.0,31.0,15.0,35.0,14.0,8.0,21.0,16.0,11.0
400489720,42.0,26.0,37.0,19.0,19.0,10.0,13.0,3.0,16.0,10.0,9.0,18.0
400489721,28.0,14.0,41.0,26.0,17.0,3.0,28.0,14.0,14.0,14.0,14.0,15.0
400489722,26.0,17.0,26.0,16.0,29.0,13.0,29.0,10.0,9.0,19.0,16.0,10.0
400489723,25.0,14.0,18.0,11.0,38.0,17.0,30.0,13.0,11.0,17.0,21.0,7.0
400489724,33.0,19.0,29.0,18.0,27.0,11.0,22.0,10.0,14.0,12.0,16.0,11.0
400489725,20.0,12.0,18.0,11.0,38.0,16.0,36.0,17.0,8.0,19.0,22.0,7.0
400489726,15.0,8.0,42.0,27.0,17.0,3.0,42.0,21.0,7.0,21.0,14.0,15.0
400489727,19.0,11.0,30.0,19.0,26.0,9.0,39.0,17.0,8.0,22.0,17.0,11.0
400489728,30.0,16.0,22.0,12.0,35.0,17.0,26.0,10.0,14.0,16.0,18.0,10.0
400489729,35.0,18.0,33.0,19.0,23.0,10.0,23.0,9.0,17.0,14.0,13.0,14.0
400489730,31.0,16.0,38.0,20.0,19.0,10.0,24.0,14.0,15.0,10.0,9.0,18.0
400489731,43.0,23.0,36.0,21.0,22.0,8.0,14.0,5.0,20.0,9.0,14.0,15.0
400489732,40.0,18.0,34.0,15.0,23.0,10.0,16.0,8.0,22.0,8.0,13.0,19.0
400489733,20.0,13.0,23.0,12.0,33.0,14.0,36.0,16.0,7.0,20.0,19.0,11.0
400489734,39.0,21.0,28.0,17.0,26.0,10.0,18.0,7.0,18.0,11.0,16.0,11.0
400489735,39.0,23.0,18.0,11.0,39.0,17.0,20.0,5.0,16.0,15.0,22.0,7.0
400489736,43.0,27.0,45.0,22.0,11.0,5.0,13.0,3.0,16.0,10.0,6.0,23.0
400489737,32.0,16.0,28.0,14.0,29.0,14.0,25.0,11.0,16.0,14.0,15.0,14.0
400489738,40.0,21.0,36.0,17.0,21.0,9.0,14.0,4.0,19.0,10.0,12.0,19.0
400489739,25.0,14.0,29.0,18.0,26.0,10.0,31.0,14.0,11.0,17.0,16.0,11.0
400489740,23.0,14.0,36.0,20.0,21.0,7.0,36.0,15.0,9.0,21.0,14.0,16.0
400489741,43.0,23.0,24.0,10.0,32.0,15.0,15.0,6.0,20.0,9.0,17.0,14.0
400489742,21.0,12.0,23.0,13.0,35.0,17.0,37.0,19.0,9.0,18.0,18.0,10.0
400489743,36.0,19.0,26.0,16.0,31.0,14.0,23.0,9.0,17.0,14.0,17.0,10.0
400489744,41.0,19.0,30.0,16.0,27.0,12.0,16.0,8.0,22.0,8.0,15.0,14.0
400489745,19.0,9.0,37.0,19.0,20.0,8.0,39.0,18.0,10.0,21.0,12.0,18.0
400489746,33.0,19.0,34.0,20.0,23.0,10.0,24.0,11.0,14.0,13.0,13.0,14.0
400489747,41.0,22.0,42.0,27.0,18.0,4.0,14.0,4.0,19.0,10.0,14.0,15.0
400489748,15.0,8.0,28.0,14.0,30.0,15.0,43.0,22.0,7.0,21.0,15.0,14.0
400489749,39.0,22.0,35.0,16.0,23.0,10.0,19.0,7.0,17.0,12.0,13.0,19.0
400489750,20.0,12.0,13.0,10.0,44.0,16.0,39.0,17.0,8.0,22.0,28.0,3.0
400489751,11.0,6.0,29.0,18.0,27.0,11.0,46.0,23.0,5.0,23.0,16.0,11.0
400489752,32.0,17.0,36.0,21.0,24.0,9.0,25.0,14.0,15.0,11.0,15.0,15.0
400489753,40.0,22.0,32.0,17.0,25.0,11.0,18.0,7.0,18.0,11.0,14.0,15.0
400489754,20.0,12.0,29.0,18.0,28.0,12.0,38.0,18.0,8.0,20.0,16.0,11.0
400489755,40.0,24.0,35.0,21.0,23.0,10.0,20.0,5.0,16.0,15.0,13.0,14.0
400489756,32.0,17.0,38.0,18.0,21.0,9.0,26.0,10.0,15.0,16.0,12.0,20.0
400489757,32.0,16.0,23.0,13.0,36.0,18.0,26.0,12.0,16.0,14.0,18.0,10.0
400489758,45.0,28.0,37.0,21.0,21.0,7.0,13.0,3.0,17.0,10.0,14.0,16.0
400489759,18.0,14.0,44.0,21.0,15.0,7.0,43.0,15.0,4.0,28.0,8.0,23.0
400489760,44.0,24.0,31.0,17.0,27.0,12.0,15.0,6.0,20.0,9.0,15.0,14.0
400489761,42.0,20.0,24.0,14.0,36.0,17.0,16.0,8.0,22.0,8.0,19.0,10.0
400489762,34.0,20.0,31.0,20.0,26.0,9.0,24.0,11.0,14.0,13.0,17.0,11.0
400489763,31.0,15.0,25.0,11.0,33.0,15.0,28.0,14.0,16.0,14.0,18.0,14.0
400489764,28.0,16.0,26.0,16.0,33.0,15.0,29.0,11.0,12.0,18.0,18.0,10.0
400489765,23.0,13.0,39.0,19.0,21.0,9.0,36.0,19.0,10.0,17.0,12.0,20.0
400489766,42.0,23.0,32.0,18.0,27.0,12.0,14.0,4.0,19.0,10.0,15.0,14.0
400489767,11.0,6.0,38.0,22.0,21.0,7.0,47.0,24.0,5.0,23.0,14.0,16.0
400489768,25.0,14.0,29.0,18.0,29.0,13.0,33.0,15.0,11.0,18.0,16.0,11.0
400489769,41.0,23.0,39.0,21.0,20.0,10.0,18.0,7.0,18.0,11.0,10.0,18.0
400489770,20.0,12.0,36.0,22.0,23.0,10.0,39.0,19.0,8.0,20.0,13.0,14.0
400489771,24.0,15.0,16.0,8.0,43.0,22.0,37.0,15.0,9.0,22.0,21.0,8.0
400489772,46.0,29.0,24.0,14.0,36.0,18.0,13.0,3.0,17.0,10.0,18.0,10.0
400489773,40.0,23.0,14.0,10.0,43.0,19.0,19.0,7.0,17.0,12.0,24.0,4.0
400489774,45.0,25.0,45.0,22.0,15.0,7.0,15.0,6.0,20.0,9.0,8.0,23.0
400489775,35.0,21.0,20.0,15.0,41.0,16.0,24.0,11.0,14.0,13.0,25.0,5.0
400489776,21.0,10.0,37.0,23.0,23.0,10.0,39.0,18.0,11.0,21.0,13.0,14.0
400489777,27.0,15.0,14.0,10.0,46.0,17.0,33.0,14.0,12.0,19.0,29.0,4.0
400489778,19.0,15.0,19.0,12.0,41.0,17.0,43.0,15.0,4.0,28.0,24.0,7.0
400489779,31.0,15.0,39.0,23.0,21.0,7.0,29.0,15.0,16.0,14.0,14.0,16.0
400489780,20.0,12.0,24.0,14.0,37.0,19.0,40.0,18.0,8.0,22.0,18.0,10.0
400489781,29.0,17.0,25.0,11.0,34.0,16.0,29.0,11.0,12.0,18.0,18.0,14.0
400489782,24.0,14.0,27.0,17.0,33.0,15.0,36.0,19.0,10.0,17.0,18.0,10.0
400489783,12.0,7.0,39.0,20.0,21.0,8.0,47.0,24.0,5.0,23.0,13.0,19.0
400489784,30.0,16.0,40.0,20.0,21.0,9.0,29.0,11.0,14.0,18.0,12.0,20.0
400489785,25.0,14.0,25.0,15.0,36.0,17.0,34.0,16.0,11.0,18.0,19.0,10.0
400489786,41.0,23.0,32.0,21.0,26.0,9.0,19.0,8.0,18.0,11.0,17.0,11.0
400489787,44.0,21.0,15.0,11.0,43.0,19.0,16.0,8.0,23.0,8.0,24.0,4.0
400489788,35.0,21.0,15.0,9.0,46.0,20.0,25.0,12.0,14.0,13.0,26.0,6.0
400489789,21.0,10.0,20.0,15.0,42.0,17.0,40.0,19.0,11.0,21.0,25.0,5.0
400489790,34.0,18.0,26.0,12.0,34.0,16.0,27.0,10.0,16.0,17.0,18.0,14.0
400489791,28.0,16.0,38.0,22.0,24.0,9.0,33.0,14.0,12.0,19.0,15.0,16.0
400489792,33.0,17.0,39.0,20.0,22.0,9.0,26.0,12.0,16.0,14.0,13.0,19.0
400489793,20.0,12.0,29.0,18.0,30.0,12.0,41.0,19.0,8.0,22.0,18.0,11.0
400489794,22.0,12.0,40.0,24.0,21.0,7.0,40.0,20.0,10.0,20.0,14.0,16.0
400489795,30.0,16.0,37.0,17.0,24.0,10.0,30.0,12.0,14.0,18.0,14.0,20.0
400489796,24.0,13.0,48.0,23.0,12.0,5.0,37.0,14.0,11.0,23.0,7.0,25.0
400489797,36.0,19.0,19.0,11.0,42.0,18.0,26.0,10.0,17.0,16.0,24.0,8.0
400489798,26.0,15.0,41.0,21.0,21.0,11.0,34.0,16.0,11.0,18.0,10.0,20.0
400489799,42.0,24.0,15.0,11.0,46.0,17.0,19.0,7.0,18.0,12.0,29.0,4.0
400489800,38.0,18.0,33.0,22.0,26.0,9.0,24.0,10.0,20.0,14.0,17.0,11.0
400489801,24.0,15.0,40.0,20.0,23.0,10.0,39.0,16.0,9.0,23.0,13.0,20.0
400489802,15.0,8.0,41.0,25.0,21.0,7.0,46.0,23.0,7.0,23.0,14.0,16.0
400489803,35.0,18.0,33.0,19.0,29.0,12.0,26.0,14.0,17.0,12.0,17.0,14.0
400489805,45.0,22.0,44.0,28.0,19.0,4.0,16.0,8.0,23.0,8.0,15.0,16.0
400489804,12.0,7.0,29.0,14.0,32.0,16.0,49.0,25.0,5.0,24.0,16.0,15.0
400489806,43.0,25.0,34.0,23.0,26.0,9.0,20.0,5.0,18.0,15.0,17.0,11.0
400489807,34.0,18.0,16.0,12.0,43.0,19.0,28.0,11.0,16.0,17.0,24.0,4.0
400489808,21.0,10.0,16.0,10.0,46.0,20.0,42.0,20.0,11.0,22.0,26.0,6.0
400489809,25.0,14.0,34.0,18.0,27.0,11.0,37.0,14.0,11.0,23.0,16.0,16.0
400489810,21.0,13.0,38.0,18.0,24.0,10.0,41.0,19.0,8.0,22.0,14.0,20.0
400489811,30.0,18.0,40.0,21.0,22.0,9.0,30.0,11.0,12.0,19.0,13.0,19.0
400489812,43.0,25.0,20.0,12.0,42.0,18.0,19.0,7.0,18.0,12.0,24.0,8.0
400489813,31.0,17.0,26.0,14.0,34.0,16.0,30.0,12.0,14.0,18.0,18.0,12.0
400489814,37.0,20.0,16.0,12.0,46.0,17.0,26.0,10.0,17.0,16.0,29.0,4.0
400489815,39.0,19.0,25.0,13.0,36.0,14.0,24.0,10.0,20.0,14.0,22.0,12.0
400489816,29.0,17.0,35.0,19.0,27.0,11.0,34.0,14.0,12.0,20.0,16.0,16.0
400489817,31.0,19.0,26.0,14.0,35.0,17.0,30.0,11.0,12.0,19.0,18.0,12.0
400489818,43.0,24.0,29.0,14.0,33.0,17.0,17.0,4.0,19.0,13.0,16.0,15.0
400489819,24.0,13.0,47.0,23.0,15.0,7.0,40.0,20.0,11.0,20.0,8.0,24.0
400489820,12.0,7.0,45.0,29.0,19.0,4.0,50.0,26.0,5.0,24.0,15.0,16.0
400489821,22.0,14.0,35.0,24.0,26.0,9.0,41.0,16.0,8.0,25.0,17.0,11.0
400489822,44.0,26.0,26.0,14.0,36.0,14.0,20.0,5.0,18.0,15.0,22.0,12.0
400489823,46.0,29.0,41.0,22.0,22.0,8.0,17.0,4.0,17.0,13.0,14.0,19.0
400489824,24.0,14.0,41.0,22.0,22.0,9.0,39.0,20.0,10.0,19.0,13.0,19.0
400489825,35.0,19.0,16.0,8.0,46.0,23.0,28.0,11.0,16.0,17.0,23.0,8.0
400489826,36.0,19.0,21.0,13.0,42.0,18.0,26.0,14.0,17.0,12.0,24.0,8.0
400489827,31.0,17.0,50.0,24.0,13.0,5.0,31.0,13.0,14.0,18.0,8.0,26.0
400489828,46.0,26.0,19.0,12.0,44.0,18.0,17.0,6.0,20.0,11.0,26.0,7.0
400489829,40.0,20.0,26.0,16.0,38.0,17.0,24.0,10.0,20.0,14.0,21.0,10.0
400489830,44.0,25.0,30.0,19.0,32.0,12.0,17.0,4.0,19.0,13.0,20.0,11.0
400489831,19.0,15.0,36.0,20.0,27.0,11.0,46.0,16.0,4.0,30.0,16.0,16.0
400489832,15.0,8.0,42.0,23.0,22.0,9.0,48.0,24.0,7.0,24.0,13.0,19.0
400489833,35.0,18.0,39.0,19.0,25.0,10.0,27.0,12.0,17.0,15.0,15.0,20.0
400489834,33.0,16.0,34.0,20.0,30.0,12.0,30.0,15.0,17.0,15.0,18.0,14.0
400489835,22.0,14.0,40.0,20.0,25.0,11.0,42.0,19.0,8.0,23.0,14.0,20.0
400489836,26.0,15.0,26.0,12.0,37.0,17.0,37.0,14.0,11.0,23.0,20.0,14.0
400489837,22.0,14.0,27.0,17.0,38.0,17.0,42.0,17.0,8.0,25.0,21.0,10.0
400489838,47.0,23.0,22.0,14.0,42.0,18.0,16.0,8.0,24.0,8.0,24.0,8.0
400489839,36.0,22.0,40.0,23.0,24.0,9.0,27.0,12.0,14.0,15.0,15.0,17.0
400489840,45.0,27.0,24.0,14.0,41.0,20.0,20.0,5.0,18.0,15.0,21.0,10.0
400489841,35.0,19.0,20.0,13.0,44.0,18.0,29.0,12.0,16.0,17.0,26.0,7.0
400489842,27.0,17.0,51.0,25.0,13.0,5.0,35.0,11.0,10.0,24.0,8.0,26.0
400489843,47.0,27.0,42.0,22.0,22.0,11.0,17.0,6.0,20.0,11.0,11.0,20.0
400489844,31.0,18.0,31.0,18.0,32.0,14.0,34.0,14.0,13.0,20.0,18.0,13.0
400489845,19.0,15.0,31.0,15.0,33.0,17.0,47.0,17.0,4.0,30.0,16.0,16.0
400489846,15.0,8.0,17.0,13.0,47.0,17.0,49.0,25.0,7.0,24.0,30.0,4.0
400489847,36.0,19.0,26.0,12.0,38.0,18.0,27.0,12.0,17.0,15.0,20.0,14.0
400489848,22.0,14.0,28.0,15.0,36.0,14.0,43.0,20.0,8.0,23.0,22.0,13.0
400489849,44.0,25.0,36.0,20.0,28.0,12.0,18.0,5.0,19.0,13.0,16.0,16.0
400489850,26.0,15.0,23.0,15.0,42.0,18.0,38.0,15.0,11.0,23.0,24.0,8.0
400489851,48.0,24.0,43.0,23.0,22.0,11.0,16.0,8.0,24.0,8.0,11.0,20.0
400489852,22.0,14.0,20.0,15.0,46.0,18.0,43.0,18.0,8.0,25.0,28.0,5.0
400489853,41.0,21.0,40.0,23.0,25.0,10.0,25.0,10.0,20.0,15.0,15.0,17.0
400489854,26.0,14.0,52.0,26.0,13.0,5.0,40.0,20.0,12.0,20.0,8.0,26.0
400489855,34.0,16.0,30.0,19.0,33.0,13.0,31.0,16.0,18.0,15.0,20.0,11.0
400489856,28.0,18.0,36.0,20.0,29.0,13.0,35.0,11.0,10.0,24.0,16.0,16.0
400489857,25.0,15.0,17.0,13.0,48.0,18.0,40.0,20.0,10.0,20.0,30.0,4.0
400489858,15.0,8.0,27.0,13.0,38.0,18.0,50.0,26.0,7.0,24.0,20.0,14.0
400489859,36.0,20.0,42.0,23.0,23.0,10.0,29.0,12.0,16.0,17.0,13.0,19.0
400489860,13.0,8.0,34.0,20.0,32.0,13.0,53.0,26.0,5.0,27.0,19.0,14.0
400489861,37.0,20.0,28.0,15.0,37.0,15.0,27.0,12.0,17.0,15.0,22.0,13.0
400489862,44.0,25.0,21.0,14.0,44.0,18.0,19.0,6.0,19.0,13.0,26.0,7.0
400489863,26.0,15.0,44.0,23.0,22.0,8.0,39.0,16.0,11.0,23.0,14.0,21.0
400489864,32.0,18.0,43.0,24.0,23.0,10.0,32.0,13.0,14.0,19.0,13.0,19.0
400489865,48.0,28.0,27.0,17.0,39.0,18.0,17.0,6.0,20.0,11.0,21.0,10.0
400489866,49.0,25.0,44.0,25.0,22.0,8.0,16.0,8.0,24.0,8.0,14.0,19.0
400489867,43.0,24.0,26.0,15.0,41.0,20.0,23.0,8.0,19.0,15.0,21.0,11.0
400489868,47.0,28.0,40.0,23.0,26.0,11.0,20.0,5.0,19.0,15.0,15.0,17.0
400489869,33.0,19.0,35.0,24.0,29.0,10.0,34.0,14.0,14.0,20.0,19.0,11.0
400489870,49.0,30.0,51.0,24.0,15.0,7.0,17.0,4.0,19.0,13.0,8.0,27.0
400489871,33.0,20.0,28.0,15.0,38.0,16.0,31.0,11.0,13.0,20.0,22.0,13.0
400489872,37.0,21.0,18.0,11.0,48.0,20.0,29.0,12.0,16.0,17.0,28.0,7.0
400489873,44.0,26.0,45.0,26.0,22.0,8.0,22.0,7.0,18.0,15.0,14.0,19.0
