id,season_type,home_line_margin,over_under,two_way_winner,over_under_result,away_away_strk,home_home_strk,away_total_strk,home_total_strk
270404018,2,,,away,,-2,1,-1,-2
270404007,2,,,home,,-3,-1,-3,2
270405005,2,,,away,,-1,-1,1,1
270405024,2,,,home,,1,5,3,1
270406003,2,,,away,,-1,2,-1,3
270406020,2,,,away,,1,2,1,1
270406023,2,,,home,,-1,-2,-1,-4
270406029,2,,,away,,1,-3,3,-3
270406030,2,,,away,,-11,3,-1,2
270406001,2,,,home,,-4,-4,1,-7
270406002,2,,,away,,1,3,2,-1
270406004,2,,,home,,-1,-1,2,2
270406010,2,,,away,,-2,-2,1,-2
270406018,2,,,away,,1,-1,-1,-3
270406025,2,,,away,,-1,-1,-2,-3
270406027,2,,,away,,1,-2,-1,-2
270406007,2,,,home,,1,1,1,3
270407011,2,,,home,,-3,-1,-2,1
270407016,2,,,away,,1,-3,-1,1
270407019,2,,,home,,-2,-2,-4,-2
270407024,2,,,home,,2,6,4,2
270407026,2,,,away,,-2,7,-4,-2
270407012,2,,,away,,2,1,4,3
270407015,2,,,away,,-4,1,-4,-1
270407017,2,,,home,,-1,3,-3,-1
270407006,2,,,home,,1,3,2,-1
270408013,2,,,away,,1,-1,1,1
270408008,2,,,home,,2,-1,1,-1
270408014,2,,,away,,1,2,-1,3
270408023,2,,,away,,2,1,-3,1
270408028,2,,,home,,3,4,3,2
270408020,2,,,home,,-10,-1,1,-1
270409007,2,,,home,,1,2,-1,5
270409015,2,,,away,,-1,-1,1,-2
270409016,2,,,away,,2,-4,3,-1
270409024,2,,,home,,-1,7,-1,3
270409025,2,,,away,,3,-2,1,1
270409006,2,,,home,,4,4,-1,1
270409009,2,,,home,,-2,2,-3,-1
270409018,2,,,away,,1,-2,1,1
270410001,2,,,home,,-4,1,-3,-1
270410003,2,,,home,,-1,-1,-2,1
270410020,2,,,home,,1,1,2,1
270410027,2,,,away,,-2,-3,1,-4
270410029,2,,,away,,-4,-4,-1,-5
270410030,2,,,home,,2,-1,-1,1
270410004,2,,,home,,1,1,-1,-1
270411015,2,,,away,,-1,-2,-1,-3
270411016,2,,,away,,-1,-5,2,-2
270411021,2,,,home,,1,5,-1,2
270411022,2,,,away,,4,1,2,-2
270411024,2,,,home,,1,8,1,4
270411026,2,,,away,,3,-1,6,-4
270411002,2,,,away,,1,-1,2,-4
270411014,2,,,home,,-2,-1,-5,-2
270411008,2,,,home,,1,1,2,2
270412013,2,,,away,,-2,-2,-3,-2
270412005,2,,,home,,1,-2,2,-1
270413003,2,,,away,,4,1,7,2
270413016,2,,,away,,-1,-6,5,-3
270413023,2,,,away,,-1,-1,1,-1
270413028,2,,,home,,2,5,3,4
270413001,2,,,away,,-3,2,-6,1
270413002,2,,,away,,-5,-2,-4,-5
270413004,2,,,home,,2,2,2,1
270413006,2,,,away,,-3,5,-5,3
270413012,2,,,home,,-2,-1,-3,1
270413017,2,,,home,,-1,4,-2,-1
270413021,2,,,home,,-1,6,-3,3
270413014,2,,,home,,1,1,1,1
270414020,2,,,away,,-1,2,-1,3
270414022,2,,,home,,-1,-1,-2,-4
270414026,2,,,away,,2,-2,4,1
270414029,2,,,home,,5,-5,8,-6
270414005,2,,,home,,-11,1,-1,1
270414010,2,,,home,,2,-3,-1,3
270414015,2,,,away,,-1,-3,-1,1
270415009,2,,,home,,2,3,-4,2
270415012,2,,,away,,-1,1,-2,2
270415027,2,,,away,,-1,-4,2,1
270415006,2,,,home,,1,-1,6,-1
270415011,2,,,away,,-1,1,1,-1
270415008,2,,,away,,2,2,-1,-1
270415019,2,,,home,,-5,1,-6,1
270415028,2,,,home,,-2,6,-3,5
270415013,2,,,home,,-2,-3,-3,-4
270416007,2,,,home,,-1,3,-5,-1
270416015,2,,,home,,-12,-4,-2,-1
270416023,2,,,away,,-1,-2,-2,1
270416026,2,,,home,,-3,-3,1,-1
270416029,2,,,home,,-1,1,-1,1
270416010,2,,,home,,3,1,5,4
270416014,2,,,away,,-6,2,-7,2
270416018,2,,,away,,1,-3,2,-4
270417001,2,,,home,,-1,-1,-2,-3
270417020,2,,,away,,-1,-1,2,1
270417021,2,,,away,,1,7,-1,-1
270417027,2,,,away,,1,-5,2,-1
270417008,2,,,home,,3,-1,6,-2
270417009,2,,,home,,1,4,1,3
270418005,2,,,home,,1,2,1,3
270418016,2,,,away,,-3,-7,2,-6
270418019,2,,,home,,-1,2,-1,3
270418022,2,,,away,,1,1,4,-1
270418023,2,,,away,,-2,-3,1,-1
270418024,2,,,away,,-1,9,1,-2
270418025,2,,,away,,-1,-3,-1,-4
270418026,2,,,home,,5,1,5,1
270418028,2,,,away,,3,7,-1,-1
270418030,2,,,away,,-3,1,-5,1
270418002,2,,,away,,-1,-3,1,1
270418012,2,,,away,,1,-1,1,1
270418017,2,,,home,,1,5,3,3
270418011,2,,,away,,1,-1,-2,-3
270421028,3,,,away,,0,0,0,0
270421004,3,,,home,,0,0,0,0
270421008,3,,,home,,0,0,0,0
270421010,3,,,home,,0,0,0,0
270422021,3,,,home,,0,0,0,0
270422005,3,,,home,,0,0,0,0
270422024,3,,,away,,0,0,0,0
270422006,3,,,away,,0,0,0,0
270423008,3,,,home,,-1,1,-1,1
270423010,3,,,home,,-1,1,-1,1
270424004,3,,,home,,-1,1,-1,1
270424028,3,,,home,,1,-1,1,-1
270424021,3,,,home,,-1,1,-1,1
270425024,3,,,home,,1,-1,1,-1
270425005,3,,,home,,-1,1,-1,1
270425006,3,,,home,,1,-1,1,-1
270426026,3,,,home,,0,0,2,-2
270426013,3,,,home,,0,0,2,-2
270426019,3,,,away,,0,0,2,-2
270427017,3,,,home,,0,0,1,-1
270427009,3,,,home,,0,0,1,-1
270427014,3,,,away,,0,0,2,-2
270428019,3,,,away,,1,-1,3,-3
270428027,3,,,away,,0,0,2,-2
270428007,3,,,away,,0,0,1,-1
270428026,3,,,home,,-1,1,-1,1
270429013,3,,,away,,-1,1,-1,1
270429014,3,,,away,,1,-1,3,-3
270429009,3,,,home,,-1,1,-1,1
270429017,3,,,home,,-1,1,-1,1
270430010,3,,,home,,-2,2,2,-2
270430027,3,,,away,,1,-1,3,-3
270430007,3,,,away,,1,-1,2,-2
270501028,3,,,home,,-1,1,2,-2
270501006,3,,,home,,-1,1,2,-2
270502024,3,,,home,,-1,1,-3,3
270502021,3,,,home,,-2,2,-1,1
270503026,3,,,home,,-2,2,1,-1
270503009,3,,,home,,-2,2,1,-1
270504017,3,,,home,,-2,2,1,-1
270505008,3,,,home,,2,2,4,4
270505010,3,,,away,,-3,3,1,-1
270506021,3,,,away,,2,3,4,2
270506005,3,,,home,,-2,2,1,4
270507008,3,,,home,,-1,3,-1,5
270507026,3,,,home,,-2,3,1,2
270508021,3,,,home,,3,-1,5,-1
270508005,3,,,home,,-3,3,-1,5
270509026,3,,,home,,-3,4,-1,3
270510004,3,,,away,,2,2,6,-2
270511009,3,,,home,,1,3,4,-2
270512017,3,,,home,,2,3,6,-2
270512024,3,,,home,,1,2,1,-1
270513004,3,,,home,,3,-1,7,-3
270513009,3,,,away,,-1,4,-1,1
270514017,3,,,away,,-1,4,-1,1
270514024,3,,,away,,-1,3,-1,1
270515008,3,,,away,,-2,4,1,-1
270515026,3,,,home,,-4,5,-1,1
270516021,3,,,away,,-1,1,-1,1
270516005,3,,,away,,-4,4,-1,1
270517004,3,,,away,,-1,1,-2,2
270518017,3,,,away,,1,-1,-1,1
270518024,3,,,home,,1,-1,-1,1
270520024,3,,,home,,1,1,2,2
270521008,3,,,home,,2,-1,1,1
270522024,3,,,home,,-1,2,-1,3
270524008,3,,,home,,-1,1,-1,2
270526026,3,,,home,,1,6,4,-2
270527005,3,,,home,,1,-1,3,-2
270528026,3,,,away,,-1,7,-1,1
270529005,3,,,home,,-1,1,-1,1
270530024,3,,,home,,-2,3,-1,1
270531008,3,,,away,,-2,2,2,-2
270602005,3,,,home,,-2,2,-3,3
270607024,3,,,home,,1,4,4,2
270610024,3,,,home,,-1,5,-1,3
270612005,3,,,away,,1,3,4,-2
270614005,3,,,away,,2,-1,5,-3
271006128,1,,,away,,0,0,0,0
271006028,1,,,home,,0,0,0,0
271007129,1,,,away,,-1,0,-1,0
271008019,1,,,away,,0,0,0,0
271008020,1,,,away,,0,0,0,0
271008008,1,,,home,,0,0,0,0
271009130,1,,,home,,0,0,0,0
271009003,1,,,home,,0,0,0,0
271009005,1,,,away,,0,0,0,0
271009007,1,,,home,,0,0,0,0
271009023,1,,,home,,0,0,0,0
271009006,1,,,home,,0,0,0,0
271009015,1,,,home,,0,0,0,0
271009013,1,,,away,,0,0,0,0
271010013,1,,,away,,1,-1,1,-1
271010011,1,,,home,,0,0,1,0
271010019,1,,,home,,0,-1,0,-1
271010022,1,,,home,,-1,0,-1,0
271010026,1,,,away,,0,0,1,0
271010014,1,,,away,,1,0,1,-1
271010016,1,,,away,,0,0,1,1
271011131,1,,,away,,-1,0,-1,0
271011132,1,,,home,,1,0,1,0
271011001,1,,,home,,-1,0,-1,2
271011005,1,,,home,,0,-1,1,-1
271011018,1,,,home,,0,0,0,1
271011023,1,,,away,,0,1,0,1
271011013,1,,,away,,2,-2,2,-2
271011010,1,,,home,,0,0,0,-1
271012013,1,,,away,,3,-3,3,-3
271012007,1,,,home,,0,1,1,1
271012019,1,,,home,,-1,1,-2,1
271012020,1,,,away,,0,-1,0,-1
271012004,1,,,home,,0,0,1,-1
271012005,1,,,away,,-1,1,-1,1
271012008,1,,,away,,0,1,-1,-1
271013011,1,,,home,,1,1,1,1
271013021,1,,,away,,-1,0,-1,1
271013027,1,,,home,,-1,0,-1,1
271013015,1,,,away,,1,1,1,2
271013030,1,,,home,,-2,0,-3,-2
271013024,1,,,home,,-1,0,-1,-1
271014001,1,,,away,,-1,1,-1,3
271014008,1,,,home,,0,-1,2,-2
271014009,1,,,away,,-2,0,-2,4
271014020,1,,,away,,1,-2,2,-2
271015003,1,,,away,,0,1,2,1
271015021,1,,,home,,2,-1,2,-1
271015029,1,,,home,,1,0,-1,1
271015030,1,,,home,,1,1,1,1
271015009,1,,,home,,0,-1,0,-1
271016001,1,,,home,,-1,-1,-2,-1
271016015,1,,,away,,-1,-1,-1,-1
271016023,1,,,away,,-2,-1,-2,-1
271016004,1,,,home,,2,1,3,1
271017008,1,,,home,,1,1,1,1
271017011,1,,,home,,1,2,2,3
271017026,1,,,home,,0,-1,-3,-1
271017028,1,,,home,,-1,0,-1,-1
271017002,1,,,home,,1,1,2,2
271017005,1,,,away,,0,-1,2,-1
271018136,1,,,away,,1,0,3,0
271018030,1,,,away,,2,2,1,2
271018013,1,,,home,,-1,-4,-1,-4
271018026,1,,,away,,0,1,-2,1
271018010,1,,,home,,1,1,1,1
271018012,1,,,away,,1,0,1,1
271018017,1,,,home,,-1,0,-1,-1
271018024,1,,,home,,4,1,1,1
271019011,1,,,away,,-2,3,-3,4
271019022,1,,,home,,1,1,1,1
271019027,1,,,home,,-2,1,-2,-1
271019028,1,,,home,,-1,1,2,1
271019006,1,,,home,,-1,1,2,-1
271019014,1,,,away,,1,-1,-1,-4
271020019,1,,,home,,0,2,-2,4
271020012,1,,,home,,2,-1,2,-1
271020025,1,,,away,,-1,0,2,-2
271020029,1,,,home,,-3,1,-5,-1
271020002,1,,,away,,-1,2,-4,3
271020004,1,,,home,,1,2,-1,-1
271020013,1,,,home,,-2,1,-1,1
271020015,1,,,home,,1,-2,1,-2
271020024,1,,,home,,-2,2,-1,2
271021030,1,,,away,,-1,-1,-1,-2
271021023,1,,,home,,1,-2,2,-1
271021006,1,,,home,,2,2,1,1
271021013,1,,,away,,1,2,1,2
271022001,1,,,home,,-1,1,1,2
271022018,1,,,home,,1,1,-1,-2
271023007,1,,,home,,1,2,1,-1
271023013,1,,,away,,-1,-1,-1,-1
271023016,1,,,away,,-1,-1,-2,-1
271023025,1,,,away,,-1,-1,-1,-3
271023006,1,,,home,,-2,3,1,2
271023010,1,,,away,,-1,2,1,3
271023014,1,,,away,,-1,-2,3,-6
271023017,1,,,home,,-1,1,-2,1
271024003,1,,,away,,3,-1,3,-1
271024022,1,,,home,,-2,2,-4,-1
271024029,1,,,home,,1,2,-1,2
271024008,1,,,home,,-2,2,-1,-2
271024012,1,,,home,,-1,1,1,2
271024018,1,,,home,,1,2,1,1
271025019,1,,,home,,1,3,4,5
271025021,1,,,home,,-1,1,1,1
271025028,1,,,home,,-1,2,-3,2
271025004,1,,,home,,-1,3,-1,-1
271025017,1,,,away,,-1,2,-1,2
271026013,1,,,home,,-2,-2,-1,-2
271026016,1,,,home,,-2,-2,-2,-2
271026022,1,,,away,,-2,3,-1,1
271026025,1,,,home,,1,-2,2,-5
271026028,1,,,home,,-3,3,-2,3
271026029,1,,,away,,1,3,1,3
271026002,1,,,home,,-2,-1,-4,-3
271026003,1,,,home,,-3,-2,-3,-2
271026012,1,,,away,,1,2,1,3
271026018,1,,,away,,-1,3,-1,2
271026024,1,,,home,,-1,3,-2,-1
271030024,2,,,home,,0,0,0,0
271030009,2,,,away,,0,0,0,0
271030013,2,,,away,,0,0,0,0
271031003,2,,,home,,0,0,0,0
271031011,2,,,home,,0,0,0,0
271031019,2,,,home,,0,0,0,0
271031028,2,,,home,,0,0,0,0
271031029,2,,,away,,0,0,1,0
271031017,2,,,home,,0,0,0,0
271031005,2,,,away,,0,0,0,0
271031007,2,,,home,,0,0,0,0
271101026,2,,,away,,1,0,1,1
271101025,2,,,away,,0,0,0,-1
271101014,2,,,away,,0,0,0,0
271102003,2,,,home,,-1,1,-1,1
271102011,2,,,home,,0,1,-1,1
271102016,2,,,away,,0,0,1,0
271102019,2,,,away,,1,1,1,1
271102030,2,,,home,,-1,0,-1,0
271102001,2,,,home,,1,0,1,0
271102004,2,,,away,,-1,0,-1,-1
271102005,2,,,home,,0,-1,0,-1
271102012,2,,,home,,0,0,-1,0
271102017,2,,,away,,0,1,1,1
271102021,2,,,away,,0,0,-1,1
271102024,2,,,home,,-1,1,-1,2
271102002,2,,,home,,-1,0,-1,0
271103020,2,,,away,,0,0,-1,1
271103026,2,,,home,,-1,-1,-2,-1
271103027,2,,,away,,0,0,-1,-2
271103029,2,,,away,,0,-1,2,-1
271103006,2,,,home,,-2,0,-2,-1
271103010,2,,,home,,-2,0,-2,2
271103015,2,,,home,,-1,0,-2,-2
271104012,2,,,home,,-1,1,-2,1
271104028,2,,,away,,0,1,1,2
271104007,2,,,away,,0,1,2,2
271104014,2,,,away,,0,-1,1,-2
271104018,2,,,home,,0,0,-1,-1
271104021,2,,,home,,0,-1,1,-1
271104013,2,,,home,,1,-1,1,1
271104008,2,,,home,,0,0,1,2
271105006,2,,,home,,2,1,3,1
271106015,2,,,home,,1,1,-1,1
271106016,2,,,away,,1,-1,1,-2
271106023,2,,,home,,-2,0,-3,-3
271106030,2,,,away,,1,1,1,2
271106004,2,,,away,,0,-1,2,-3
271106009,2,,,away,,-1,-1,-1,-3
271106010,2,,,home,,1,1,3,-1
271106013,2,,,away,,1,1,3,2
271106017,2,,,home,,-1,-1,-1,1
271106018,2,,,home,,1,1,-1,1
271107001,2,,,home,,2,1,2,-2
271107011,2,,,away,,1,2,3,3
271107020,2,,,home,,1,-1,-1,-1
271107024,2,,,home,,-1,2,-3,-1
271107025,2,,,away,,0,-1,-2,-4
271107028,2,,,away,,2,-1,2,-2
271107002,2,,,home,,-1,1,-2,2
271107022,2,,,home,,2,0,4,-3
271107026,2,,,home,,1,1,1,-1
271108004,2,,,home,,2,-2,3,-4
271108009,2,,,away,,-1,-2,2,-4
271108017,2,,,home,,-2,1,-3,2
271109003,2,,,away,,-1,2,1,-1
271109020,2,,,away,,-1,1,-3,1
271109022,2,,,home,,1,1,1,1
271109030,2,,,home,,1,-1,-1,-2
271109002,2,,,home,,-2,2,1,3
271109010,2,,,home,,-2,2,2,1
271109013,2,,,home,,-1,-1,-3,-1
271109014,2,,,away,,-1,-2,-1,-4
271109018,2,,,away,,3,2,3,2
271109023,2,,,away,,-1,1,-1,1
271109025,2,,,away,,-1,-2,1,-5
271109008,2,,,home,,2,1,4,-1
271109027,2,,,away,,-2,-1,-3,-4
271110011,2,,,away,,1,-1,1,-2
271110019,2,,,away,,1,-1,1,4
271110022,2,,,home,,1,2,3,2
271110023,2,,,home,,-2,-1,-4,-1
271110026,2,,,home,,-1,2,-1,2
271110004,2,,,away,,1,1,1,1
271110017,2,,,away,,1,2,4,3
271111001,2,,,away,,-3,2,-5,-1
271111018,2,,,away,,-2,-1,-5,-1
271111020,2,,,away,,-1,-1,-2,-1
271111025,2,,,away,,-1,-3,1,-6
271111030,2,,,away,,-1,1,2,1
271111012,2,,,away,,1,2,1,-1
271111024,2,,,home,,-3,3,-1,2
271112007,2,,,home,,2,-1,2,2
271112026,2,,,home,,-3,3,1,3
271112017,2,,,away,,1,-1,1,-1
271113011,2,,,away,,2,-2,5,-3
271113019,2,,,home,,-3,-2,-7,-1
271113021,2,,,home,,-1,1,-2,2
271113022,2,,,home,,1,3,2,3
271113029,2,,,home,,1,-2,3,-2
271113030,2,,,home,,1,-1,1,-1
271113006,2,,,home,,1,2,-2,-1
271113024,2,,,home,,1,4,1,3
271114001,2,,,home,,-1,-1,1,-2
271114003,2,,,home,,-1,-1,-3,2
271114005,2,,,away,,4,1,1,-1
271114007,2,,,home,,-3,1,4,3
271114015,2,,,home,,-2,2,1,-2
271114016,2,,,home,,-4,-2,-1,-5
271114027,2,,,home,,-1,-2,-4,1
271114028,2,,,away,,1,-2,4,2
271114002,2,,,home,,1,3,-2,6
271114009,2,,,away,,-1,-3,-1,-5
271114012,2,,,home,,-2,-1,-3,-2
271114014,2,,,away,,-4,-3,-8,-1
271114010,2,,,away,,-1,3,-1,-1
271115006,2,,,home,,1,3,4,1
271115021,2,,,home,,-2,2,-1,3
271116016,2,,,away,,1,1,2,1
271116020,2,,,home,,-4,-2,-1,-4
271116023,2,,,home,,-3,1,-4,-2
271116024,2,,,home,,-1,5,-2,-1
271116028,2,,,home,,-2,-3,-5,-1
271116029,2,,,away,,2,1,3,-1
271116001,2,,,away,,1,1,1,1
271116002,2,,,home,,-1,4,-2,7
271116005,2,,,home,,2,-1,5,-2
271116009,2,,,home,,-1,-4,1,-6
271116013,2,,,home,,1,1,1,1
271116017,2,,,away,,5,-2,2,-3
271117007,2,,,home,,-4,2,-5,4
271117011,2,,,home,,-1,-3,-1,-6
271117016,2,,,away,,3,-1,4,-1
271117027,2,,,home,,-5,1,-2,3
271117030,2,,,home,,2,1,2,-1
271117006,2,,,home,,-3,4,-2,2
271117010,2,,,away,,2,-1,4,-3
271117012,2,,,away,,-3,1,-2,-1
271117015,2,,,home,,-3,3,-1,1
271117017,2,,,away,,-2,-3,-3,-4
271118028,2,,,away,,-2,1,1,1
271118019,2,,,home,,3,1,8,3
271118023,2,,,home,,-1,2,-1,1
271118013,2,,,home,,1,2,1,2
271119003,2,,,away,,6,1,4,5
271119026,2,,,home,,-1,4,-5,-2
271119029,2,,,home,,-1,-1,-1,-3
271119030,2,,,home,,-6,2,-3,1
271120001,2,,,away,,-1,-1,1,-2
271120005,2,,,away,,-4,1,2,1
271120007,2,,,home,,-1,3,-1,5
271120011,2,,,away,,1,1,3,1
271120023,2,,,away,,3,3,5,2
271120027,2,,,home,,-2,2,1,4
271120006,2,,,home,,2,5,-1,3
271120018,2,,,away,,1,-2,2,-6
271121010,2,,,away,,-1,-2,4,-4
271121003,2,,,away,,-3,-1,-1,-1
271121015,2,,,home,,2,4,4,3
271121016,2,,,away,,-1,-2,-1,-2
271121021,2,,,home,,-5,3,-1,6
271121022,2,,,away,,-2,4,-6,-4
271121029,2,,,away,,-1,1,-2,1
271121030,2,,,away,,2,3,5,2
271121002,2,,,home,,2,5,3,-1
271121012,2,,,home,,2,-1,6,-2
271121014,2,,,away,,-4,-4,-3,1
271121024,2,,,home,,7,6,5,2
271121008,2,,,home,,-5,2,-7,-2
271123007,2,,,home,,-3,4,-3,-1
271123019,2,,,home,,-2,2,-1,-1
271123021,2,,,home,,-2,4,1,7
271123022,2,,,home,,-6,-1,-2,-5
271123026,2,,,home,,4,5,-2,1
271123027,2,,,away,,-1,3,-1,6
271123002,2,,,home,,-1,6,-1,1
271123024,2,,,home,,-4,7,-1,3
271123025,2,,,away,,1,-4,1,-2
271123008,2,,,home,,-3,3,-1,1
271123011,2,,,home,,1,-1,5,1
271123014,2,,,home,,-2,-5,-5,-1
271124005,2,,,home,,1,-1,1,1
271124018,2,,,home,,-2,-3,-2,-8
271124016,2,,,away,,1,-3,1,-4
271124019,2,,,home,,1,3,1,1
271124020,2,,,away,,1,1,1,-2
271124029,2,,,home,,3,-1,-1,-2
271124030,2,,,away,,-1,-1,2,-2
271124010,2,,,home,,-1,-3,1,-6
271124012,2,,,away,,-1,1,-3,-1
271124015,2,,,home,,-1,5,-1,4
271125028,2,,,home,,-3,-1,-3,-1
271125008,2,,,away,,-2,4,2,2
271125011,2,,,away,,1,1,2,2
271125025,2,,,away,,1,-5,4,-3
271125013,2,,,away,,2,3,2,-2
271126003,2,,,away,,-4,-2,-5,1
271126022,2,,,away,,-1,1,2,1
271126023,2,,,home,,2,-1,5,-3
271126006,2,,,away,,-1,6,-2,-2
271126009,2,,,home,,4,1,8,2
271126012,2,,,away,,-3,-1,1,-2
271126018,2,,,home,,1,1,3,1
271127005,2,,,home,,1,1,3,3
271127007,2,,,away,,1,5,-1,-1
271127015,2,,,away,,-4,6,-3,5
271127004,2,,,home,,2,-1,2,-4
271127013,2,,,home,,-2,-1,-4,-3
271127014,2,,,home,,-3,1,-3,-1
271127017,2,,,away,,-5,-4,1,3
271128001,2,,,home,,1,-2,-1,-1
271128020,2,,,away,,-1,-1,-1,1
271128021,2,,,away,,1,5,2,-1
271128022,2,,,away,,2,-1,1,-1
271128023,2,,,away,,2,1,3,1
271128025,2,,,away,,1,-6,3,-5
271128028,2,,,home,,1,1,2,1
271128006,2,,,home,,1,-1,1,-3
271128008,2,,,home,,2,-1,4,-1
271128024,2,,,home,,1,8,1,-1
271129009,2,,,home,,2,2,3,4
271129013,2,,,home,,-2,1,-2,1
271129002,2,,,home,,-6,7,2,-1
271130016,2,,,away,,-1,-4,1,-1
271130020,2,,,home,,-1,-2,-1,-1
271130021,2,,,home,,2,-1,4,-2
271130028,2,,,home,,-1,2,-1,2
271130001,2,,,away,,1,1,-1,1
271130006,2,,,home,,-7,1,-2,1
271130018,2,,,home,,-1,2,-2,-1
271130025,2,,,home,,3,-7,2,-6
271130014,2,,,away,,-1,2,1,1
271130007,2,,,home,,-3,-1,-3,-3
271130026,2,,,home,,-2,6,2,1
271201003,2,,,home,,-2,-3,2,1
271201023,2,,,home,,-1,-1,-1,-1
271201027,2,,,home,,-1,-1,3,-2
271201029,2,,,home,,-1,1,-2,-1
271201004,2,,,home,,-4,1,-4,1
271201015,2,,,away,,-2,-1,1,-3
271201017,2,,,home,,1,-5,1,-1
271202002,2,,,home,,-2,8,-2,2
271202012,2,,,away,,-1,-2,-1,-4
271202024,2,,,home,,-8,9,-3,2
271202007,2,,,home,,-1,1,-1,1
271202008,2,,,home,,3,1,1,2
271202025,2,,,away,,3,1,5,1
271202013,2,,,away,,-1,2,-1,-1
271202018,2,,,away,,-1,3,1,1
271203020,2,,,away,,-1,1,-1,-1
271203026,2,,,home,,-2,7,-2,2
271203028,2,,,home,,-5,3,-5,-1
271203029,2,,,away,,-9,2,-4,1
271203004,2,,,away,,-3,2,-1,2
271203009,2,,,away,,1,3,1,6
271204001,2,,,away,,1,-1,3,1
271204005,2,,,away,,-1,2,-1,-3
271204011,2,,,away,,1,-1,2,1
271204016,2,,,away,,-3,-5,-2,-3
271204023,2,,,home,,1,1,3,1
271204012,2,,,away,,-2,-3,-4,-5
271205003,2,,,away,,2,1,4,2
271205007,2,,,away,,1,2,1,2
271205020,2,,,away,,1,-1,3,-2
271205027,2,,,home,,-3,1,-4,1
271205028,2,,,away,,2,4,3,1
271205030,2,,,away,,-4,-2,-1,-6
271205009,2,,,home,,1,-1,1,-1
271205010,2,,,home,,-1,1,-1,-2
271205017,2,,,away,,-7,1,-1,1
271205024,2,,,home,,1,10,1,3
271205025,2,,,home,,-4,-1,-6,-1
271206001,2,,,home,,-2,-2,-4,-1
271206006,2,,,away,,-3,2,-1,-1
271206022,2,,,home,,-3,-2,-3,1
271207003,2,,,home,,-2,-1,-2,-1
271207008,2,,,away,,1,2,1,5
271207019,2,,,away,,1,4,-1,2
271207020,2,,,home,,1,-2,1,-3
271207023,2,,,away,,-5,2,-7,2
271207027,2,,,away,,3,2,4,2
271207002,2,,,home,,-2,9,-1,4
271207009,2,,,home,,-4,1,-4,1
271207017,2,,,away,,-2,-1,1,-1
271207025,2,,,home,,-1,1,-1,1
271207024,2,,,home,,-1,11,-1,4
271208001,2,,,home,,-3,1,-3,1
271208007,2,,,home,,-7,-1,-1,1
271208016,2,,,home,,4,-6,5,-5
271208030,2,,,home,,-4,-3,-5,-7
271208004,2,,,away,,2,-1,5,2
271208006,2,,,home,,-2,-1,-2,-2
271208018,2,,,away,,-1,-1,1,-1
271209012,2,,,away,,-5,-4,-5,1
271209028,2,,,home,,1,-1,2,-2
271209022,2,,,home,,-2,1,-2,2
271209003,2,,,home,,-3,1,2,1
271209008,2,,,home,,-6,-1,1,-1
271209013,2,,,home,,4,-1,2,2
271209027,2,,,home,,1,-1,-2,-1
271210019,2,,,away,,1,-1,2,-1
271210020,2,,,home,,-1,1,-1,2
271210021,2,,,away,,1,1,1,-1
271210023,2,,,home,,-3,-1,-3,-2
271210018,2,,,away,,-1,-2,1,-2
271211001,2,,,away,,-3,2,1,3
271211005,2,,,home,,2,-1,1,-6
271211026,2,,,away,,1,8,3,-3
271211027,2,,,home,,-3,1,1,1
271211029,2,,,away,,3,-1,1,-4
271211004,2,,,home,,-4,-2,-1,-1
271211009,2,,,home,,1,2,5,-1
271211017,2,,,away,,1,-2,-1,-3
271212007,2,,,home,,2,1,2,2
271212010,2,,,home,,4,2,2,-2
271212011,2,,,home,,2,-2,1,-1
271212015,2,,,home,,2,-2,-2,-4
271212020,2,,,home,,-4,2,-1,3
271212022,2,,,home,,-1,2,1,4
271212028,2,,,home,,1,1,2,2
271212030,2,,,home,,2,1,1,-1
271212002,2,,,home,,-8,10,1,6
271212018,2,,,away,,-5,-3,-2,-3
271212021,2,,,home,,-3,-1,-4,-2
271213013,2,,,home,,-1,1,-1,3
271213014,2,,,away,,-2,-1,2,2
271214011,2,,,away,,1,1,3,1
271214016,2,,,away,,1,1,1,-2
271214020,2,,,away,,-9,3,-1,4
271214022,2,,,home,,-4,3,-5,5
271214029,2,,,away,,-1,-2,-1,-5
271214030,2,,,away,,-1,2,-3,1
271214002,2,,,home,,-4,11,1,7
271214004,2,,,home,,-1,1,-4,-1
271214006,2,,,home,,-1,1,-1,-1
271214009,2,,,home,,2,3,4,-1
271214008,2,,,home,,2,1,-1,-1
271214017,2,,,home,,-5,-3,1,-4
271215001,2,,,home,,-7,-1,-1,-2
271215003,2,,,home,,-1,2,1,-2
271215019,2,,,away,,-4,-2,-6,1
271215026,2,,,home,,2,-1,2,-6
271215027,2,,,home,,1,2,1,3
271215005,2,,,away,,1,1,-1,-1
271215010,2,,,away,,-1,3,1,1
271215014,2,,,away,,-1,-2,-1,-1
271215015,2,,,home,,-5,1,-3,-1
271215018,2,,,home,,-1,-4,1,-5
271215024,2,,,home,,1,12,3,-2
271216008,2,,,home,,-2,2,1,1
271216028,2,,,away,,3,2,8,4
271216007,2,,,away,,2,2,6,-1
271216013,2,,,home,,1,2,1,-1
271217001,2,,,home,,-5,1,1,1
271217005,2,,,home,,-5,-1,1,-2
271217022,2,,,home,,-2,4,1,7
271217029,2,,,away,,-3,-3,-1,1
