id,season_type,two_way_winner,over_under_result,home_line_margin,over_under,home_matchup_result
271109002,2,home,,,,0
271109010,2,home,,,,0
271109013,2,home,,,,0
271109014,2,away,,,,0
271109018,2,away,,,,0
271109023,2,away,,,,0
271109025,2,away,,,,0
271109008,2,home,,,,0
271109027,2,away,,,,0
271110011,2,away,,,,0
271110019,2,away,,,,0
271110022,2,home,,,,0
271110023,2,home,,,,0
271110026,2,home,,,,0
271110004,2,away,,,,0
271110017,2,away,,,,0
271111001,2,away,,,,0
271111018,2,away,,,,0
271111020,2,away,,,,0
271111025,2,away,,,,0
271111030,2,away,,,,0
271111012,2,away,,,,0
271111024,2,home,,,,0
271112007,2,home,,,,0
271112026,2,home,,,,0
271112017,2,away,,,,0
271113011,2,away,,,,0
271113019,2,home,,,,0
271113021,2,home,,,,0
271113022,2,home,,,,0
271113029,2,home,,,,0
271113030,2,home,,,,1
271113006,2,home,,,,0
271113024,2,home,,,,0
271114001,2,home,,,,0
271114003,2,home,,,,1
271114005,2,away,,,,0
271114007,2,home,,,,0
271114015,2,home,,,,0
271114016,2,home,,,,-1
271114027,2,home,,,,-1
271114028,2,away,,,,0
271114002,2,home,,,,1
271114009,2,away,,,,0
271114012,2,home,,,,0
271114014,2,away,,,,0
271114010,2,away,,,,1
271115006,2,home,,,,0
271115021,2,home,,,,0
271116016,2,away,,,,0
271116020,2,home,,,,0
271116023,2,home,,,,0
271116024,2,home,,,,-1
271116028,2,home,,,,0
271116029,2,away,,,,0
271116001,2,away,,,,0
271116002,2,home,,,,0
271116005,2,home,,,,-1
271116009,2,home,,,,-1
271116013,2,home,,,,0
271116017,2,away,,,,0
271117007,2,home,,,,-1
271117011,2,home,,,,0
271117016,2,away,,,,0
271117027,2,home,,,,0
271117030,2,home,,,,0
271117006,2,home,,,,0
271117010,2,away,,,,0
271117012,2,away,,,,1
271117015,2,home,,,,0
271117017,2,away,,,,0
271118028,2,away,,,,0
271118019,2,home,,,,0
271118023,2,home,,,,0
271118013,2,home,,,,0
271119003,2,away,,,,0
271119026,2,home,,,,0
271119029,2,home,,,,1
271119030,2,home,,,,0
271120001,2,away,,,,0
271120005,2,away,,,,0
271120007,2,home,,,,0
271120011,2,away,,,,0
271120023,2,away,,,,0
271120027,2,home,,,,0
271120006,2,home,,,,0
271120018,2,away,,,,0
271121010,2,away,,,,-1
271121003,2,away,,,,0
271121015,2,home,,,,0
271121016,2,away,,,,0
271121021,2,home,,,,1
271121022,2,away,,,,0
271121029,2,away,,,,0
271121030,2,away,,,,0
271121002,2,home,,,,0
271121012,2,home,,,,0
271121014,2,away,,,,0
271121024,2,home,,,,0
271121008,2,home,,,,0
271123007,2,home,,,,1
271123019,2,home,,,,0
271123021,2,home,,,,0
271123022,2,home,,,,0
271123026,2,home,,,,0
271123027,2,away,,,,0
271123002,2,home,,,,0
271123024,2,home,,,,1
271123025,2,away,,,,0
271123008,2,home,,,,0
271123011,2,home,,,,0
271123014,2,home,,,,0
271124005,2,home,,,,0
271124018,2,home,,,,0
271124016,2,away,,,,0
271124019,2,home,,,,0
271124020,2,away,,,,0
271124029,2,home,,,,0
271124030,2,away,,,,0
271124010,2,home,,,,0
271124012,2,away,,,,0
271124015,2,home,,,,0
271125028,2,home,,,,1
271125008,2,away,,,,0
271125011,2,away,,,,0
271125025,2,away,,,,0
271125013,2,away,,,,0
271126003,2,away,,,,1
271126022,2,away,,,,0
271126023,2,home,,,,-1
271126006,2,away,,,,0
271126009,2,home,,,,0
271126012,2,away,,,,0
271126018,2,home,,,,0
271127005,2,home,,,,0
271127007,2,away,,,,1
271127015,2,away,,,,0
271127004,2,home,,,,0
271127013,2,home,,,,0
271127014,2,home,,,,-2
271127017,2,away,,,,0
271128001,2,home,,,,-1
271128020,2,away,,,,0
271128021,2,away,,,,1
271128022,2,away,,,,0
271128023,2,away,,,,0
271128025,2,away,,,,-1
271128028,2,home,,,,1
271128006,2,home,,,,0
271128008,2,home,,,,0
271128024,2,home,,,,0
271129009,2,home,,,,0
271129013,2,home,,,,0
271129002,2,home,,,,0
271130016,2,away,,,,0
271130020,2,home,,,,-1
271130021,2,home,,,,1
271130028,2,home,,,,-1
271130001,2,away,,,,0
271130006,2,home,,,,-1
271130018,2,home,,,,0
271130025,2,home,,,,0
271130014,2,away,,,,-1
271130007,2,home,,,,-1
271130026,2,home,,,,-1
271201003,2,home,,,,0
271201023,2,home,,,,0
271201027,2,home,,,,0
271201029,2,home,,,,0
271201004,2,home,,,,0
271201015,2,away,,,,0
271201017,2,home,,,,1
271202002,2,home,,,,-1
271202012,2,away,,,,1
271202024,2,home,,,,1
271202007,2,home,,,,0
271202008,2,home,,,,0
271202025,2,away,,,,0
271202013,2,away,,,,0
271202018,2,away,,,,-1
271203020,2,away,,,,0
271203026,2,home,,,,0
271203028,2,home,,,,0
271203029,2,away,,,,-1
271203004,2,away,,,,0
271203009,2,away,,,,0
271204001,2,away,,,,-1
271204005,2,away,,,,0
271204011,2,away,,,,0
271204016,2,away,,,,-1
271204023,2,home,,,,-1
271204012,2,away,,,,0
271205003,2,away,,,,0
271205007,2,away,,,,-1
271205020,2,away,,,,0
271205027,2,home,,,,0
271205028,2,away,,,,0
271205030,2,away,,,,-1
271205009,2,home,,,,0
271205010,2,home,,,,-1
271205017,2,away,,,,0
271205024,2,home,,,,-1
271205025,2,home,,,,-1
271206001,2,home,,,,1
271206006,2,away,,,,0
271206022,2,home,,,,0
271207003,2,home,,,,1
271207008,2,away,,,,-1
271207019,2,away,,,,0
271207020,2,home,,,,0
271207023,2,away,,,,0
271207027,2,away,,,,0
271207002,2,home,,,,1
271207009,2,home,,,,0
271207017,2,away,,,,0
271207025,2,home,,,,0
271207024,2,home,,,,0
271208001,2,home,,,,0
271208007,2,home,,,,0
271208016,2,home,,,,0
271208030,2,home,,,,0
271208004,2,away,,,,0
271208006,2,home,,,,0
271208018,2,away,,,,-1
271209012,2,away,,,,0
271209028,2,home,,,,0
271209022,2,home,,,,0
271209003,2,home,,,,0
271209008,2,home,,,,0
271209013,2,home,,,,0
271209027,2,home,,,,-1
271210019,2,away,,,,0
271210020,2,home,,,,0
271210021,2,away,,,,1
271210023,2,home,,,,0
271210018,2,away,,,,0
271211001,2,away,,,,0
271211005,2,home,,,,1
271211026,2,away,,,,0
271211027,2,home,,,,1
271211029,2,away,,,,0
271211004,2,home,,,,0
271211009,2,home,,,,0
271211017,2,away,,,,0
271212007,2,home,,,,-1
271212010,2,home,,,,0
271212011,2,home,,,,0
271212015,2,home,,,,-1
271212020,2,home,,,,0
271212022,2,home,,,,0
271212028,2,home,,,,-1
271212030,2,home,,,,0
271212002,2,home,,,,0
271212018,2,away,,,,0
271212021,2,home,,,,0
271213013,2,home,,,,-1
271213014,2,away,,,,0
271214011,2,away,,,,-1
271214016,2,away,,,,0
271214020,2,away,,,,0
271214022,2,home,,,,1
271214029,2,away,,,,0
271214030,2,away,,,,-1
271214002,2,home,,,,0
271214004,2,home,,,,-1
271214006,2,home,,,,-1
271214009,2,home,,,,-1
271214008,2,home,,,,2
271214017,2,home,,,,1
271215001,2,home,,,,1
271215003,2,home,,,,0
271215019,2,away,,,,0
271215026,2,home,,,,1
271215027,2,home,,,,0
271215005,2,away,,,,0
271215010,2,away,,,,-2
271215014,2,away,,,,-1
271215015,2,home,,,,0
271215018,2,home,,,,1
271215024,2,home,,,,0
271216008,2,home,,,,1
271216028,2,away,,,,-2
271216007,2,away,,,,1
271216013,2,home,,,,0
271217001,2,home,,,,0
271217005,2,home,,,,-1
271217022,2,home,,,,0
271217029,2,away,,,,0
271217006,2,home,,,,0
271217014,2,home,,,,0
271217018,2,away,,,,0
271217024,2,away,,,,0
271218004,2,away,,,,-1
271218012,2,away,,,,0
271218017,2,away,,,,0
271219001,2,home,,,,1
271219002,2,away,,,,0
271219011,2,home,,,,0
271219015,2,away,,,,-1
271219016,2,away,,,,0
271219022,2,home,,,,0
271219025,2,away,,,,-1
271219027,2,away,,,,0
271219029,2,home,,,,-2
271219030,2,home,,,,0
271219010,2,away,,,,0
271219018,2,home,,,,-1
271219006,2,home,,,,0
271220014,2,away,,,,1
271220005,2,home,,,,0
271220007,2,home,,,,-1
271221002,2,home,,,,1
271221016,2,home,,,,0
271221019,2,away,,,,0
271221020,2,away,,,,0
271221022,2,home,,,,0
271221027,2,away,,,,1
271221030,2,home,,,,0
271221025,2,home,,,,0
271221008,2,home,,,,1
271221006,2,home,,,,0
271222003,2,home,,,,0
271222011,2,home,,,,0
271222021,2,home,,,,1
271222029,2,away,,,,0
271222004,2,away,,,,0
271222014,2,home,,,,-1
271222015,2,home,,,,-1
271222017,2,home,,,,0
271222024,2,home,,,,0
271223018,2,away,,,,0
271223005,2,away,,,,1
271223008,2,home,,,,-1
271223023,2,away,,,,-1
271223002,2,home,,,,-1
271225013,2,home,,,,1
271225005,2,home,,,,0
271225022,2,home,,,,0
271226020,2,home,,,,0
271226001,2,home,,,,0
271226007,2,home,,,,0
271226019,2,home,,,,1
271226023,2,away,,,,-1
271226026,2,home,,,,-1
271226029,2,away,,,,-2
271226030,2,away,,,,-1
271226009,2,home,,,,1
271226017,2,away,,,,-1
271226024,2,home,,,,0
271227006,2,away,,,,1
271227012,2,away,,,,-1
271227025,2,away,,,,0
271228021,2,home,,,,2
271228022,2,home,,,,0
271228023,2,away,,,,1
271228029,2,away,,,,0
271228030,2,away,,,,0
271228004,2,home,,,,-1
271228009,2,away,,,,0
271228013,2,home,,,,0
271228014,2,away,,,,-1
271228017,2,home,,,,0
271228024,2,away,,,,0
271228008,2,home,,,,0
271229006,2,home,,,,-1
271229003,2,home,,,,0
271229011,2,away,,,,-1
271229019,2,home,,,,2
271229025,2,home,,,,1
271229026,2,away,,,,0
271229027,2,home,,,,1
271229010,2,home,,,,-1
271229015,2,away,,,,0
271230018,2,away,,,,0
271230022,2,home,,,,-1
271230007,2,away,,,,1
271230023,2,away,,,,-2
271230013,2,away,,,,-1
271230024,2,home,,,,1
271231004,2,away,,,,0
271231030,2,home,,,,1
271231008,2,home,,,,1
271231010,2,away,,,,-1
271231026,2,home,,,,-2
271231012,2,home,,,,0
271231003,2,away,,,,0
271231025,2,away,,,,0
