away_DREB,away_OREB,away_TO,home_DREB,home_OREB,home_TO,id
24,8,11,32,11,11,400579297
33,18,18,30,12,15,400579298
32,13,15,27,8,8,400579299
33,12,18,31,8,12,400579300
33,5,9,43,9,12,400579301
31,3,8,32,11,12,400579302
28,11,20,28,18,16,400579303
30,11,18,32,8,20,400579304
28,8,11,35,9,10,400579305
29,15,15,34,10,18,400579306
35,6,21,22,14,9,400579307
32,11,16,37,12,15,400579308
36,6,15,39,10,16,400579309
36,9,9,43,14,12,400579310
34,2,14,34,9,14,400579311
33,11,13,32,18,7,400579312
30,7,18,34,15,11,400579313
43,38,17,37,16,15,400579314
33,9,8,34,11,9,400579315
25,10,16,34,10,16,400579316
24,12,6,34,13,12,400579317
27,7,11,34,10,12,400579318
32,6,15,32,9,17,400579319
33,14,15,38,7,13,400579320
29,7,13,37,11,21,400579321
33,9,20,30,12,10,400579322
28,8,9,38,8,14,400579323
32,3,8,28,11,9,400579324
37,8,11,38,6,4,400579325
35,14,14,32,4,18,400579326
39,5,17,34,11,10,400579327
27,8,15,30,7,10,400579328
27,9,13,33,6,23,400579329
28,13,18,30,21,17,400579330
33,10,16,23,6,18,400579331
32,9,18,26,16,10,400579332
26,12,11,36,8,16,400579333
28,16,16,30,4,16,400579334
45,11,14,41,18,13,400579335
31,18,13,29,11,18,400579336
29,13,7,29,3,13,400579337
25,15,12,40,9,19,400579338
26,13,8,39,13,13,400579339
31,4,19,24,16,18,400579340
39,8,9,32,16,11,400579341
30,9,10,29,8,17,400579342
40,11,10,40,6,6,400579343
26,11,19,25,21,17,400579344
33,5,11,43,19,11,400579345
31,12,12,22,20,7,400579346
26,8,18,33,20,20,400579347
20,8,10,36,13,16,400579348
34,9,16,39,10,16,400579349
37,7,20,30,20,10,400579350
40,6,13,23,12,10,400579351
41,5,9,41,10,11,400579352
33,6,15,27,7,20,400579353
33,12,13,32,10,17,400579354
34,9,10,40,6,10,400579355
29,2,8,25,10,7,400579357
30,8,16,33,10,16,400579356
38,11,18,23,9,8,400579358
34,14,16,31,9,17,400579359
31,12,18,25,12,13,400579360
36,13,16,36,13,16,400579361
34,11,14,32,11,9,400579362
27,10,10,38,11,10,400579363
35,8,19,32,14,18,400579364
29,12,19,24,6,16,400579365
29,12,5,32,8,16,400579366
48,8,16,32,8,13,400579367
51,10,11,55,17,16,400579368
30,11,18,33,5,16,400579369
34,6,16,36,10,15,400579370
35,9,16,27,9,12,400579371
30,16,12,32,8,10,400579372
25,6,13,28,13,17,400579373
29,14,14,32,8,19,400579374
27,10,11,35,12,12,400579375
32,15,18,37,13,14,400579376
28,14,13,33,8,17,400579377
39,15,13,37,11,13,400579378
29,7,10,35,7,8,400579379
